c1	MS.1.6.lemma20.000	MS.1.6.lemma20.001	MS.1.6.lemma20.002	MS.1.6.lemma20.003	MS.1.6.lemma20.004	MS.1.6.lemma20.005	MS.1.6.lemma20.006	MS.1.6.lemma20.007	MS.1.6.lemma20.008	MS.1.6.lemma20.009	MS.1.6.lemma20.010	MS.1.6.lemma20.011	MS.1.6.lemma20.012	MS.1.6.lemma20.013	MS.1.6.lemma20.014	MS.1.6.lemma20.015	MS.1.6.lemma20.016	MS.1.6.lemma20.017	MS.1.6.lemma20.018	MS.1.6.lemma20.019	MS.1.6.lemma20.020	MS.1.6.lemma20.021	MS.1.6.lemma20.022	MS.1.6.lemma20.023	MS.1.6.lemma20.024	MS.1.6.lemma20.025	MS.1.6.lemma20.026	MS.1.6.lemma20.027	MS.1.6.lemma20.028	MS.1.6.lemma20.029	MS.1.6.lemma20.030	MS.1.6.lemma20.031	MS.1.6.lemma20.032	MS.1.6.lemma20.033	MS.1.6.lemma20.034	MS.1.6.lemma20.035	MS.1.6.lemma20.036	MS.1.6.lemma20.037	MS.1.6.lemma20.038	MS.1.6.lemma20.039	MS.1.6.lemma20.040	MS.1.6.lemma20.041	MS.1.6.lemma20.042	MS.1.6.lemma20.043	MS.1.6.lemma20.044	MS.1.6.lemma20.045	MS.1.6.lemma20.046	MS.1.6.lemma20.047	MS.1.6.lemma20.048	MS.1.6.lemma20.049	MS.1.6.lemma20.050	MS.1.6.lemma20.051	MS.1.6.lemma20.052	MS.1.6.lemma20.053	MS.1.6.lemma20.054	MS.1.6.lemma20.055	MS.1.6.lemma20.056	MS.1.6.lemma20.057	MS.1.6.lemma20.058	MS.1.6.lemma20.059	MS.1.6.lemma20.060	MS.1.6.lemma20.061	MS.1.6.lemma20.062	MS.1.6.lemma20.063	MS.1.6.lemma20.064	MS.1.6.lemma20.065	MS.1.6.lemma20.066	MS.1.6.lemma20.067	MS.1.6.lemma20.068	MS.1.6.lemma20.069	MS.1.6.lemma20.070	MS.1.6.lemma20.071	MS.1.6.lemma20.072	MS.1.6.lemma20.073	MS.1.6.lemma20.074	MS.1.6.lemma20.075	MS.1.6.lemma20.076	MS.1.6.lemma20.077	MS.1.6.lemma20.078	MS.1.6.lemma20.079	MS.1.6.lemma20.080	MS.1.6.lemma20.081	MS.1.6.lemma20.082	MS.1.6.lemma20.083	MS.1.6.lemma20.084	MS.1.6.lemma20.085	MS.1.6.lemma20.086	MS.1.6.lemma20.087	MS.1.6.lemma20.088	MS.1.6.lemma20.089	MS.1.6.lemma20.090	MS.1.6.lemma20.091	MS.1.6.lemma20.092	MS.1.6.lemma20.093	MS.1.6.lemma20.094	MS.1.6.lemma20.095	MS.1.6.lemma20.096	MS.1.6.lemma20.097	MS.1.6.lemma20.098	MS.1.6.lemma20.099	MS.1.6.lemma20.100	MS.1.6.lemma20.101	MS.1.6.lemma20.102	MS.1.6.lemma20.103	MS.1.6.lemma20.104	MS.1.6.lemma20.105	MS.1.6.lemma20.106	MS.1.6.lemma20.107	MS.1.6.lemma20.108	MS.1.6.lemma20.109	MS.1.6.lemma20.110	MS.1.6.lemma20.111	MS.1.6.lemma20.112	MS.1.6.lemma20.113	MS.1.6.lemma20.114	MS.1.6.lemma20.115	MS.1.6.lemma20.116	MS.1.6.lemma20.117	MS.1.6.lemma20.118	MS.1.6.lemma20.119	MS.1.6.lemma20.120	MS.1.6.lemma20.121	MS.1.6.lemma20.122	MS.1.6.lemma20.123	MS.1.6.lemma20.124	MS.1.6.lemma20.125	MS.1.6.lemma20.126	MS.1.6.lemma20.127	MS.1.6.lemma20.128	MS.1.6.lemma20.129	MS.1.6.lemma20.130	MS.1.6.lemma20.131	MS.1.6.lemma20.132	MS.1.6.lemma20.133	MS.1.6.lemma20.134	MS.1.6.lemma20.135	MS.1.6.lemma20.136	MS.1.6.lemma20.137	MS.1.6.lemma20.138	MS.1.6.lemma20.139	MS.1.6.lemma20.140	MS.1.6.lemma20.141	MS.1.6.lemma20.142	MS.1.6.lemma20.143	MS.1.6.lemma20.144	MS.1.6.lemma20.145	MS.1.6.lemma20.146	MS.1.6.lemma20.147	MS.1.6.lemma20.148	MS.1.6.lemma20.149	MS.1.6.lemma20.150	MS.1.6.lemma20.151	MS.1.6.lemma20.152	MS.1.6.lemma20.153	MS.1.6.lemma20.154	MS.1.6.lemma20.155	MS.1.6.lemma20.156	MS.1.6.lemma20.157	MS.1.6.lemma20.158	MS.1.6.lemma20.159	MS.1.6.lemma20.160	MS.1.6.lemma20.161	MS.1.6.lemma20.162	MS.1.6.lemma20.163	MS.1.6.lemma20.164	MS.1.6.lemma20.165	MS.1.6.lemma20.166	MS.1.6.lemma20.167	MS.1.6.lemma20.168
MS.1.1.lemma20.037	0.9090891	0.91843593	0.9023728	0.9187999	0.9334319	0.90951246	0.91102386	0.9000934	0.9129807	0.9172729	0.92112505	0.9197792	0.91753817	0.90681535	0.9144195	0.91416276	0.92031544	0.9215646	0.92479885	0.90266514	0.90244865	0.9316063	0.9209662	0.91666836	0.79630965	0.90071154	0.89532125	0.90550804	0.91335547	0.9141514	0.909164	0.9129115	0.92009014	0.9361141	0.9151443	0.9007648	0.9074335	0.9305557	0.9171411	0.88352114	0.8575698	0.9145169	0.9154423	0.9283051	0.93174636	0.8936269	0.9365661	0.9128305	0.90318567	0.91443604	0.8825699	0.8934839	0.92766124	0.8474299	0.91808593	0.914641	0.9289259	0.91415095	0.8777379	0.907814	0.8803384	0.87116873	0.918237	0.9322226	0.9310093	0.9000992	0.89833426	0.8970446	0.8926039	0.91585195	0.92003554	0.92045045	0.90883344	0.89768684	0.93147504	0.8976922	0.87490475	0.9050447	0.8971298	0.86538815	0.85032725	0.92501986	0.90841764	0.90558505	0.90646225	0.91963416	0.9143861	0.9113152	0.8365464	0.879154	0.912035	0.92829025	0.9121405	0.88869244	0.84240043	0.87940204	0.9285151	0.87881994	0.904601	0.9053069	0.90255994	0.9184463	0.9153984	0.6907644	0.90821874	0.9152458	0.9162302	0.8999573	0.9133997	0.9068537	0.908131	0.91150457	0.8979601	0.87890613	0.9061228	0.93265754	0.91319275	0.91135347	0.9130013	0.9097357	0.8790519	0.9104689	0.8983981	0.9096919	0.92426634	0.89956355	0.90438515	0.89926034	0.9140388	0.8942343	0.90774155	0.9051542	0.8498501	0.89892983	0.89027447	0.89516973	0.9049841	0.8883689	0.8941531	0.90938693	0.9146929	0.92327946	0.89380634	0.8590174	0.90662473	0.910988	0.90101165	0.91906476	0.77645147	0.90234506	0.91236097	0.9073794	0.93305004	0.8971944	0.9225055	0.9173023	0.8414031	0.8795619	0.904289	0.8855817	0.8695533	0.90542436	0.9045571	0.8935536	0.85778093	0.91460264	0.81979394	0.8338033	0.88462186
MS.1.1.lemma20.038	0.83125	0.8423779	0.83681685	0.8295728	0.83386433	0.8276702	0.8221475	0.8242289	0.8145862	0.79839987	0.83350766	0.82276857	0.83768225	0.82684886	0.8277559	0.82986367	0.8266969	0.8185104	0.84680295	0.79590523	0.8418824	0.83737624	0.8159111	0.8317615	0.7213092	0.8179827	0.8304393	0.82143307	0.8280612	0.825753	0.8293947	0.8099363	0.8241565	0.82640815	0.82745945	0.83086777	0.8250592	0.83307177	0.83553123	0.83696043	0.78891885	0.83941185	0.8254448	0.83340114	0.8308105	0.83313346	0.82930934	0.8247344	0.84480906	0.83471835	0.82296944	0.81569433	0.8397659	0.8233487	0.8490932	0.83418083	0.85774267	0.8263172	0.8184038	0.8321978	0.8219408	0.81335646	0.8132068	0.8458782	0.80300033	0.8436331	0.8218026	0.8296578	0.8229196	0.8343365	0.84275377	0.84571654	0.8318731	0.8398671	0.8329203	0.82731855	0.7953571	0.8395555	0.8324371	0.7908154	0.7642827	0.82400286	0.8200427	0.8488561	0.83764195	0.8436665	0.8123713	0.8302133	0.7516813	0.80736786	0.84075606	0.8223392	0.8495791	0.84069866	0.7737454	0.8074603	0.82075226	0.8092414	0.8065913	0.8219767	0.7929855	0.81619036	0.8268838	0.662482	0.82240987	0.840187	0.83866626	0.82824314	0.8311267	0.82457376	0.8215734	0.837993	0.8135554	0.7842519	0.8301205	0.8377054	0.8354566	0.8477238	0.8228646	0.829435	0.8007759	0.83570457	0.8099761	0.8459053	0.8399898	0.84100676	0.8388754	0.8300064	0.8293253	0.82919633	0.83043975	0.8250721	0.7786991	0.8372751	0.8062777	0.8295435	0.82317054	0.8333924	0.8401994	0.8268095	0.8492957	0.8292365	0.8263601	0.810103	0.8324841	0.83224666	0.8102418	0.827081	0.69512916	0.8308811	0.8383608	0.8337558	0.83717215	0.844231	0.8405292	0.83263314	0.7923875	0.79051423	0.82821894	0.7992661	0.80845404	0.8336905	0.83030903	0.8002308	0.79676634	0.82681066	0.72999203	0.74098897	0.831751
MS.1.1.lemma20.039	0.9607462	0.9526613	0.9666085	0.9318001	0.94775987	0.95430183	0.9357617	0.94383067	0.8978846	0.897414	0.9514318	0.93521297	0.9521868	0.94004637	0.95728743	0.9301624	0.9189428	0.94447315	0.92371726	0.8759419	0.9384183	0.9547512	0.9312953	0.9526315	0.7270199	0.8994239	0.9522927	0.96030843	0.94295216	0.9197871	0.9498424	0.9406912	0.9474613	0.9295615	0.93870825	0.96546	0.9464877	0.9282693	0.95162404	0.93416566	0.8622733	0.9558165	0.8914521	0.9262626	0.9207306	0.9097265	0.9410044	0.9434143	0.9367518	0.9351175	0.93691117	0.95137143	0.9537852	0.90142816	0.9543563	0.9489343	0.9461537	0.9321301	0.9216118	0.95011574	0.88130736	0.91492146	0.8984342	0.94502383	0.8863645	0.9102963	0.9255332	0.9469056	0.90719	0.95938694	0.96154493	0.9454042	0.9390303	0.92525154	0.94472027	0.91756636	0.8386153	0.9590616	0.9458577	0.8791398	0.8145254	0.89594376	0.9071662	0.93653095	0.9320216	0.9443547	0.9195438	0.8879116	0.76042366	0.8910633	0.93975496	0.93835855	0.93424827	0.9385895	0.8414564	0.84936345	0.9387553	0.87409437	0.94625753	0.9232713	0.8877058	0.92078334	0.94412565	0.6292333	0.9520572	0.9433574	0.94891185	0.95353675	0.9382441	0.9345279	0.89697	0.9090022	0.91500056	0.8558764	0.9082066	0.9628253	0.9412725	0.9501116	0.9184071	0.95378053	0.8929573	0.94443506	0.8671804	0.94904745	0.92176	0.94251305	0.9553076	0.96371233	0.95398426	0.9390732	0.9556882	0.9511599	0.8074694	0.9542149	0.9190149	0.9406781	0.95506954	0.90712	0.93864965	0.92549855	0.9415741	0.9296525	0.9438727	0.87096965	0.9500836	0.9624382	0.89220285	0.8927619	0.66107595	0.94526166	0.9500506	0.93756676	0.95179373	0.95792234	0.95875823	0.93239784	0.8593973	0.91796756	0.9330131	0.92993903	0.8740919	0.95816946	0.94658023	0.91323215	0.8590554	0.96163166	0.80751455	0.8026341	0.9443147
MS.1.1.lemma20.040	0.93676937	0.9396882	0.93590677	0.93069565	0.9407897	0.92511845	0.9302455	0.91949046	0.9069071	0.9084539	0.9359853	0.9367638	0.9313355	0.93152034	0.9309366	0.916028	0.89889514	0.9355108	0.9089005	0.8965389	0.9292066	0.9350707	0.9376651	0.93563616	0.7657631	0.87401235	0.922909	0.92313343	0.92788404	0.8947575	0.9455992	0.91949403	0.93833536	0.9358197	0.9265092	0.9378593	0.9432426	0.9231123	0.9306958	0.9099448	0.8688563	0.9365997	0.9071418	0.9267102	0.9256122	0.8837028	0.93549883	0.9294385	0.91768456	0.92115504	0.91118515	0.93232095	0.9308673	0.8910074	0.9289086	0.9356217	0.9317045	0.92711675	0.90781814	0.9251847	0.88797235	0.9076198	0.91075593	0.93142676	0.89658725	0.90121037	0.9047312	0.9346635	0.9056872	0.9359812	0.93897355	0.9250167	0.9295112	0.9136813	0.9403018	0.91141427	0.8627484	0.94872105	0.9248893	0.8644657	0.8566453	0.90481436	0.9032577	0.9139491	0.90956014	0.9183523	0.9281329	0.88556623	0.78110313	0.8884239	0.91822934	0.92047304	0.91864264	0.9199795	0.84406143	0.87642586	0.9127313	0.87596637	0.92641634	0.9312456	0.900532	0.93139493	0.9289926	0.6855731	0.93638664	0.920672	0.9195055	0.9404299	0.93411714	0.92802525	0.9136947	0.91757464	0.91231996	0.8764249	0.898514	0.94249016	0.94158494	0.93033606	0.91245866	0.94041675	0.8954359	0.92117137	0.8780644	0.93865824	0.9120669	0.927792	0.93361235	0.93197644	0.9335183	0.94491845	0.93194795	0.9370575	0.830983	0.9343624	0.905895	0.9104217	0.93347675	0.9025048	0.91978717	0.91327024	0.93744457	0.926406	0.91502166	0.86159205	0.93748	0.9499324	0.90592146	0.89741045	0.7269163	0.92161185	0.92676175	0.9241159	0.93401617	0.9186418	0.9350782	0.91393876	0.8520579	0.9167706	0.9256326	0.9213187	0.88174117	0.94297385	0.93637574	0.913775	0.87081593	0.9414071	0.83570015	0.8424163	0.90701413
MS.1.1.lemma20.041	0.94182456	0.9481294	0.9604752	0.94632107	0.9624434	0.9558835	0.95417553	0.9492355	0.9298621	0.92961955	0.9680506	0.95467675	0.9558517	0.94366515	0.9538311	0.9545618	0.94173014	0.95296425	0.94653577	0.9204037	0.9425817	0.96148634	0.9603574	0.95262116	0.77483577	0.9022198	0.9306288	0.946206	0.938277	0.93255424	0.9448042	0.9500314	0.9601893	0.95152295	0.9485661	0.9507132	0.9364683	0.94488466	0.96778786	0.9315478	0.88832897	0.9555522	0.923679	0.95987415	0.94635737	0.9111615	0.95744765	0.95880747	0.9419296	0.9445993	0.9338571	0.9385965	0.9662807	0.8849916	0.94405407	0.95764023	0.9394745	0.9365039	0.907972	0.9424052	0.8913375	0.9018253	0.93027735	0.9609872	0.94155306	0.90143824	0.94009787	0.9477404	0.9231087	0.9595876	0.95371205	0.9500626	0.9449556	0.93861985	0.94435394	0.9448024	0.869396	0.9561172	0.9526122	0.91390103	0.8413386	0.91458976	0.9313178	0.9223334	0.9207186	0.93830687	0.94765973	0.9179833	0.8286988	0.8923292	0.9373012	0.9552079	0.93218744	0.9211061	0.8434309	0.8618206	0.93907034	0.8907295	0.95828927	0.92950743	0.9296505	0.950763	0.96378696	0.65545785	0.95075476	0.95605505	0.95694876	0.93997604	0.9334418	0.93264014	0.91361165	0.935349	0.9208287	0.89323896	0.90937304	0.9527704	0.94039494	0.93858254	0.9193872	0.95578814	0.8999822	0.9404615	0.87583727	0.95466286	0.9407472	0.93911076	0.9403571	0.94818276	0.96294546	0.9228727	0.944039	0.93629694	0.83775365	0.9371691	0.91979367	0.9253813	0.95047593	0.9005536	0.9240414	0.9188107	0.9358275	0.9302112	0.9246486	0.87260926	0.94244874	0.9478898	0.92154956	0.92450535	0.6965294	0.9405041	0.9457793	0.9403323	0.9509382	0.94058746	0.9648912	0.9436267	0.84225976	0.9183968	0.9322125	0.9288573	0.87013626	0.9607132	0.9440338	0.91977215	0.8570967	0.9562259	0.8597586	0.8485576	0.923978
MS.1.1.lemma20.042	0.7921346	0.82953036	0.78549546	0.8396181	0.80504084	0.7894231	0.7969651	0.8116617	0.8248776	0.7868042	0.8087821	0.8034073	0.8029459	0.80570346	0.7955288	0.83261204	0.8211048	0.7839079	0.8410715	0.79981714	0.8276664	0.81298244	0.809886	0.79805696	0.74798524	0.7978972	0.7685672	0.77931285	0.8122903	0.8073305	0.80229026	0.7788695	0.79493576	0.8012272	0.8060304	0.78320503	0.80471134	0.8188745	0.8191285	0.8227683	0.8230094	0.8100851	0.85247993	0.82473207	0.8367033	0.8391044	0.8166504	0.7854946	0.82542485	0.8194711	0.77782893	0.79926395	0.80177534	0.7689369	0.8084273	0.80752903	0.8393713	0.8078454	0.80137634	0.8133571	0.82691956	0.78373575	0.8299385	0.8353975	0.8194922	0.8215475	0.82854474	0.79020524	0.81719506	0.788415	0.8087324	0.81201005	0.80845314	0.83279145	0.84643674	0.8415541	0.82760215	0.8042639	0.79857457	0.7949475	0.8186631	0.8444668	0.81090486	0.8141308	0.799512	0.79228544	0.79634166	0.84384537	0.8361753	0.79872346	0.8150497	0.8019639	0.82507	0.7905649	0.78125715	0.8488536	0.8117269	0.8508971	0.77565205	0.8214469	0.8348025	0.81044436	0.7959099	0.75598717	0.79098916	0.8076793	0.8036535	0.79673296	0.78708184	0.78434634	0.8281595	0.8223582	0.8289618	0.8093152	0.8323124	0.8150715	0.81507194	0.8069522	0.7804444	0.7797886	0.8208462	0.7847065	0.8278522	0.80113745	0.82897806	0.7981131	0.8071469	0.78864044	0.7981596	0.7814634	0.7887737	0.78843796	0.83631164	0.785656	0.81774145	0.80372554	0.7917104	0.79514605	0.8189085	0.81158173	0.8180678	0.8222048	0.7983899	0.84036076	0.78419673	0.7899704	0.8212854	0.84480715	0.8214591	0.82259	0.79472625	0.8140245	0.7942691	0.8028368	0.8034301	0.81701267	0.79067326	0.76297796	0.80467117	0.7670988	0.8101603	0.792758	0.7941253	0.7935156	0.8058311	0.7931192	0.7499542	0.7630586	0.7622808
MS.1.1.lemma20.043	0.9388707	0.9499277	0.9561233	0.9426871	0.9641675	0.9556402	0.9404328	0.947134	0.92746747	0.93603605	0.96359336	0.9580853	0.95994127	0.9409729	0.95131564	0.94363946	0.93406594	0.949967	0.94192046	0.9182549	0.9354615	0.96183026	0.96046466	0.9456217	0.74886	0.8969526	0.93416137	0.95282423	0.93717384	0.9324801	0.95115453	0.94599926	0.96214515	0.9530591	0.94488627	0.9564641	0.9346111	0.9382173	0.9604962	0.91843235	0.8714645	0.9525646	0.9176594	0.9568742	0.9436196	0.9064822	0.96105987	0.9545518	0.94058144	0.9383245	0.9363965	0.94381946	0.9632786	0.8749657	0.9379228	0.9572593	0.94073766	0.9367383	0.9123446	0.93756986	0.8854942	0.90465885	0.925748	0.95353687	0.93166727	0.8939155	0.9273747	0.946645	0.9196204	0.9604335	0.9520206	0.94986326	0.9370986	0.932142	0.9443506	0.93680596	0.86586434	0.96125996	0.94711727	0.901913	0.8358505	0.9158964	0.92586076	0.91979396	0.9223603	0.9400556	0.950337	0.9134245	0.822562	0.88191295	0.9396668	0.9592851	0.92991954	0.92215794	0.85453737	0.8761378	0.93475074	0.89259577	0.9621195	0.9389533	0.9314838	0.95832944	0.96493125	0.6641307	0.9534716	0.9554652	0.95446885	0.9438014	0.93080956	0.9285164	0.92538315	0.9409599	0.9278635	0.8950079	0.90998757	0.9495716	0.9415894	0.9418181	0.91968524	0.94726425	0.89134264	0.9338447	0.86897194	0.95965236	0.9328192	0.9390311	0.9378656	0.9513393	0.96169347	0.9283414	0.9454664	0.93426883	0.8402667	0.9418496	0.9274303	0.91898334	0.957018	0.9028367	0.92561233	0.9147656	0.9379542	0.94719666	0.9195888	0.86697096	0.94219416	0.95082283	0.9117338	0.91924226	0.6946949	0.933759	0.93458116	0.9418911	0.9505149	0.9411641	0.9639187	0.94248986	0.83564	0.923696	0.93168813	0.93085784	0.87195534	0.95527625	0.9377682	0.92811704	0.8589475	0.95904887	0.8619122	0.856442	0.92368954
MS.1.1.lemma20.044	0.94553405	0.9415466	0.9511751	0.9459473	0.94787616	0.9477705	0.9304455	0.9397644	0.92744774	0.9153946	0.95581686	0.9359214	0.94818914	0.9436838	0.95814824	0.953752	0.939819	0.94627976	0.93318045	0.8934041	0.931352	0.9503367	0.941747	0.95301116	0.7793941	0.90856206	0.93907225	0.9459955	0.9499229	0.9326501	0.93711305	0.9336779	0.944519	0.93131495	0.94073915	0.9538581	0.9406244	0.9343488	0.9536701	0.94328415	0.90226936	0.9527701	0.9089633	0.9365279	0.9327009	0.91583526	0.9463232	0.943599	0.9412707	0.9455347	0.93698716	0.9484995	0.9565716	0.911283	0.9494885	0.9542106	0.93825316	0.9338288	0.9281094	0.9481473	0.9118386	0.9164119	0.9198068	0.94733304	0.90472496	0.912207	0.9448425	0.9418969	0.93402576	0.95479953	0.9575065	0.95159566	0.95358145	0.9463761	0.938055	0.93549466	0.8585793	0.9512094	0.95022	0.89370173	0.8532127	0.9099737	0.9236007	0.9233346	0.91646403	0.9369426	0.9280106	0.9046018	0.8020766	0.91531	0.9409336	0.9430211	0.9412317	0.93609434	0.8666708	0.87030804	0.93976736	0.89922774	0.9449593	0.9270623	0.90895164	0.9342879	0.95657426	0.6874814	0.94363856	0.94582415	0.94733834	0.9388099	0.9399588	0.9374331	0.9069206	0.917982	0.9191325	0.8821548	0.923326	0.95344704	0.95440584	0.9427447	0.91173595	0.940715	0.9160597	0.9403534	0.8854576	0.95040184	0.9351278	0.9403814	0.9488061	0.9473664	0.95115805	0.92694247	0.94715923	0.94153064	0.8508324	0.94672525	0.91617787	0.94371045	0.9552518	0.9059747	0.93549705	0.9329593	0.94234574	0.94722116	0.93903756	0.8961602	0.94215333	0.94925964	0.9157641	0.9260428	0.7313554	0.93819475	0.9474387	0.9477161	0.9518043	0.95428026	0.95731443	0.9472526	0.87442684	0.9198593	0.93866843	0.92655253	0.8909619	0.95389736	0.9430399	0.92086166	0.87952006	0.9522552	0.8312304	0.8279692	0.9409202
MS.1.1.lemma20.045	0.95696914	0.93962276	0.9701776	0.94778097	0.9580445	0.9542339	0.94535553	0.9546683	0.9150282	0.91366404	0.9656961	0.9456697	0.9606018	0.9491939	0.95430666	0.9426741	0.938673	0.9585878	0.9449606	0.90391463	0.95272076	0.9600915	0.94189346	0.9523435	0.75793576	0.91701293	0.9523653	0.95888066	0.9441319	0.9401688	0.9494103	0.9532046	0.96171486	0.9439068	0.94892293	0.96141547	0.9462193	0.9459056	0.9658126	0.9386039	0.86455274	0.9526485	0.9201144	0.9508296	0.9441093	0.92012894	0.96060836	0.95876294	0.93842894	0.9420872	0.92899126	0.93460655	0.9675447	0.9038028	0.9544077	0.9525569	0.94371724	0.93621635	0.9187095	0.9554541	0.88690853	0.91347337	0.9196584	0.96531045	0.9302559	0.9239286	0.94137865	0.94298387	0.9026112	0.96406865	0.9554987	0.956946	0.94089067	0.9406567	0.9475802	0.93051827	0.8568688	0.9630121	0.95276046	0.89283735	0.83765924	0.91612405	0.9337783	0.9375088	0.92855996	0.9557878	0.9418708	0.9178964	0.81276983	0.89628667	0.95268774	0.950393	0.94656706	0.9288422	0.8519017	0.86205566	0.9421933	0.88214684	0.9468714	0.9248458	0.9166845	0.9433278	0.949762	0.6345567	0.95546174	0.95399714	0.96087027	0.94292474	0.9441476	0.93294805	0.90960467	0.9262466	0.91722655	0.8849536	0.90322137	0.95892096	0.9422636	0.9554018	0.93913454	0.9583386	0.89802957	0.95790124	0.8702039	0.95473963	0.9335487	0.948102	0.9418536	0.95144427	0.9579005	0.9301195	0.9504452	0.9416182	0.8248021	0.94117844	0.91792184	0.9288797	0.95420456	0.921125	0.93938506	0.92772067	0.95179754	0.9339178	0.93574446	0.8754682	0.95039594	0.960947	0.90534246	0.91810846	0.6948364	0.94545734	0.95343924	0.9447176	0.96254647	0.95425606	0.9698942	0.94615793	0.8541066	0.91139126	0.9314329	0.9223127	0.86547256	0.9578866	0.9474259	0.9099679	0.85248953	0.9587957	0.81806993	0.81296587	0.9359916
MS.1.1.lemma20.046	0.88686013	0.8840158	0.8960551	0.8923578	0.91123414	0.889333	0.92242295	0.899454	0.88014644	0.89289325	0.8947754	0.89021575	0.87990046	0.88077176	0.88470054	0.8861711	0.89573765	0.8955474	0.9185324	0.88739	0.9027196	0.9039378	0.8992943	0.90654784	0.81862175	0.88401526	0.87020075	0.8843334	0.89621323	0.91623354	0.89443743	0.8919232	0.9049709	0.90294504	0.885086	0.8822615	0.8790664	0.9221178	0.90176696	0.8802916	0.8412771	0.9037151	0.90303326	0.9042598	0.9096365	0.88675344	0.914094	0.90432554	0.8769114	0.8965387	0.8602294	0.8728828	0.91654706	0.83779955	0.90056574	0.90117824	0.894944	0.9004738	0.8713456	0.90636516	0.84026134	0.85620844	0.9016758	0.9214437	0.91865754	0.8792264	0.9022609	0.8734338	0.8737513	0.89925003	0.8982461	0.91438895	0.88980585	0.89276403	0.8928435	0.8804729	0.85113037	0.88679564	0.8867667	0.87100244	0.84074134	0.8882654	0.9050771	0.88613766	0.8840048	0.9062037	0.89438426	0.89081097	0.81631416	0.8774131	0.8930488	0.89183474	0.9202902	0.85848176	0.8083494	0.86079085	0.90500945	0.85464805	0.88667786	0.87602246	0.87656885	0.89038205	0.9015524	0.6839798	0.892316	0.89579296	0.90195996	0.8834791	0.9055865	0.8731273	0.8687637	0.8881804	0.8764551	0.8479605	0.8648719	0.8977678	0.8939271	0.8971306	0.89184666	0.9080756	0.87769234	0.8951298	0.86278534	0.88934803	0.8958541	0.87496257	0.8892122	0.8715837	0.8917383	0.86152655	0.8907428	0.88772506	0.81948483	0.8817739	0.8611718	0.8780346	0.8827391	0.882785	0.8803204	0.8849491	0.8884257	0.8995408	0.8895322	0.8744775	0.8855462	0.88881004	0.8688852	0.8861383	0.7431767	0.91440535	0.9190857	0.88834023	0.91557574	0.88752383	0.90872264	0.90297824	0.8345735	0.8688782	0.89126027	0.87789077	0.8492085	0.898594	0.90948	0.87373877	0.8450141	0.8915055	0.78841496	0.79031754	0.8570515
MS.1.1.lemma20.047	0.93889546	0.94332916	0.94856745	0.9391943	0.9571397	0.93717664	0.95054185	0.942355	0.9201845	0.9297948	0.95989263	0.9488322	0.9475059	0.94105405	0.94275284	0.9358804	0.9316236	0.9557947	0.94742274	0.91749835	0.92207706	0.9588942	0.9512087	0.94471705	0.79205185	0.91957366	0.93237996	0.94441426	0.93345064	0.9309797	0.95063764	0.95191276	0.9619638	0.94809675	0.9329023	0.9528537	0.9366318	0.94200546	0.95122	0.9121934	0.8734945	0.94116104	0.9323307	0.9628104	0.95298886	0.89783174	0.9656037	0.957727	0.92421544	0.93591714	0.9302109	0.9178554	0.95764565	0.8869956	0.9353812	0.94903696	0.9353268	0.92649716	0.91336274	0.93020433	0.8937932	0.90198296	0.9156055	0.9519375	0.939453	0.9037053	0.9297387	0.93554854	0.91258955	0.9498055	0.9456575	0.9468532	0.9388859	0.9268452	0.94117755	0.9273194	0.87213063	0.9542651	0.9401274	0.88471437	0.86060584	0.9267069	0.934498	0.931628	0.93050504	0.9401324	0.9532634	0.92426157	0.8269422	0.8820116	0.934161	0.9471039	0.9280466	0.91970515	0.8594458	0.8820418	0.9346441	0.89388186	0.9499979	0.932504	0.9275037	0.95912534	0.94966173	0.6703503	0.953581	0.9499803	0.95659316	0.9389573	0.9375356	0.92236495	0.92344326	0.9382359	0.9116375	0.9005135	0.9137197	0.94827425	0.9449667	0.9346265	0.9335493	0.95127964	0.8962606	0.93748355	0.8912616	0.94858575	0.9261706	0.9287343	0.9373945	0.9306098	0.95184964	0.9293545	0.9375607	0.930283	0.840685	0.93807846	0.9177699	0.92066	0.9472946	0.92510796	0.9261372	0.91612864	0.9492626	0.9354036	0.9235004	0.86024	0.9423702	0.95157605	0.91320634	0.9249594	0.7132761	0.93854403	0.94418985	0.951571	0.95576096	0.93883556	0.95594347	0.94271904	0.85706985	0.9125011	0.92996055	0.9193641	0.8700919	0.94912344	0.93416905	0.9163226	0.85559314	0.94403887	0.84683883	0.852708	0.92887414
