c1	KS.9.11.lemma20.000	KS.9.11.lemma20.001	KS.9.11.lemma20.002	KS.9.11.lemma20.003	KS.9.11.lemma20.004	KS.9.11.lemma20.005	KS.9.11.lemma20.006	KS.9.11.lemma20.007	KS.9.11.lemma20.008	KS.9.11.lemma20.009	KS.9.11.lemma20.010	KS.9.11.lemma20.011	KS.9.11.lemma20.012	KS.9.11.lemma20.013	KS.9.11.lemma20.014	KS.9.11.lemma20.015	KS.9.11.lemma20.016	KS.9.11.lemma20.017	KS.9.11.lemma20.018	KS.9.11.lemma20.019	KS.9.11.lemma20.020	KS.9.11.lemma20.021	KS.9.11.lemma20.022	KS.9.11.lemma20.023	KS.9.11.lemma20.024	KS.9.11.lemma20.025	KS.9.11.lemma20.026	KS.9.11.lemma20.027	KS.9.11.lemma20.028	KS.9.11.lemma20.029	KS.9.11.lemma20.030	KS.9.11.lemma20.031	KS.9.11.lemma20.032	KS.9.11.lemma20.033	KS.9.11.lemma20.034	KS.9.11.lemma20.035	KS.9.11.lemma20.036	KS.9.11.lemma20.037	KS.9.11.lemma20.038	KS.9.11.lemma20.039	KS.9.11.lemma20.040	KS.9.11.lemma20.041	KS.9.11.lemma20.042	KS.9.11.lemma20.043	KS.9.11.lemma20.044	KS.9.11.lemma20.045	KS.9.11.lemma20.046	KS.9.11.lemma20.047	KS.9.11.lemma20.048	KS.9.11.lemma20.049	KS.9.11.lemma20.050	KS.9.11.lemma20.051	KS.9.11.lemma20.052	KS.9.11.lemma20.053	KS.9.11.lemma20.054	KS.9.11.lemma20.055	KS.9.11.lemma20.056	KS.9.11.lemma20.057	KS.9.11.lemma20.058	KS.9.11.lemma20.059	KS.9.11.lemma20.060	KS.9.11.lemma20.061	KS.9.11.lemma20.062	KS.9.11.lemma20.063	KS.9.11.lemma20.064	KS.9.11.lemma20.065	KS.9.11.lemma20.066	KS.9.11.lemma20.067	KS.9.11.lemma20.068	KS.9.11.lemma20.069	KS.9.11.lemma20.070	KS.9.11.lemma20.071	KS.9.11.lemma20.072	KS.9.11.lemma20.073	KS.9.11.lemma20.074	KS.9.11.lemma20.075	KS.9.11.lemma20.076	KS.9.11.lemma20.077	KS.9.11.lemma20.078	KS.9.11.lemma20.079	KS.9.11.lemma20.080	KS.9.11.lemma20.081	KS.9.11.lemma20.082	KS.9.11.lemma20.083	KS.9.11.lemma20.084	KS.9.11.lemma20.085	KS.9.11.lemma20.086	KS.9.11.lemma20.087	KS.9.11.lemma20.088	KS.9.11.lemma20.089	KS.9.11.lemma20.090
MS.1.9.lemma20.064	0.82870835	0.85598135	0.822985	0.7903644	0.81221443	0.8379068	0.8915609	0.77675736	0.8156475	0.84074384	0.82324356	0.86048615	0.8441626	0.81167173	0.8684552	0.81396246	0.85376346	0.82830787	0.86543256	0.80965954	0.85137796	0.8377093	0.85834736	0.8259274	0.85105985	0.79698503	0.731751	0.8880438	0.87529874	0.8634628	0.8495012	0.7863781	0.85257083	0.90482795	0.74034834	0.8792824	0.8594335	0.85726047	0.93255	0.88414055	0.8589696	0.88765174	0.81480265	0.7964359	0.8301353	0.8511294	0.85156167	0.8559468	0.8630362	0.84601855	0.8253516	0.78382105	0.7951033	0.8508267	0.78554237	0.8187718	0.83703977	0.84519506	0.9159295	0.9015515	0.94866294	0.8678031	0.87341404	0.83612645	0.7912489	0.883213	0.8536348	0.7932779	0.8794733	0.86200714	0.8365594	0.83139086	0.8469981	0.84087884	0.8460103	0.78143996	0.8552422	0.801118	0.8595423	0.7878973	0.8307004	0.8677744	0.7793272	0.84247774	0.793086	0.8670067	0.8833028	0.86003315	0.8656393	0.8059943	0.87077236
MS.1.9.lemma20.065	0.88564247	0.89105713	0.9041936	0.8757896	0.8606427	0.84416837	0.9076015	0.8330339	0.88593596	0.85441667	0.88946974	0.88483274	0.8881755	0.87050897	0.90950394	0.8702075	0.900201	0.88200575	0.9045748	0.87023896	0.8950318	0.89611316	0.904691	0.8849257	0.90046495	0.7971458	0.7728733	0.9134419	0.88958883	0.9343259	0.9069332	0.8430228	0.8784407	0.9314633	0.77710193	0.8831347	0.8756633	0.887989	0.9041109	0.9203413	0.8925678	0.9348565	0.8737402	0.8368594	0.82730764	0.89537865	0.8559332	0.925739	0.9348624	0.9320407	0.9065701	0.8762542	0.89537036	0.9284811	0.87696165	0.90418905	0.9143948	0.91427344	0.9083918	0.8853718	0.9156008	0.8745975	0.9295002	0.9049555	0.84869385	0.9482509	0.9236413	0.86590344	0.9107434	0.84105015	0.92940867	0.9161798	0.8697965	0.8812587	0.9078985	0.8332582	0.8862803	0.85629064	0.8794445	0.8190325	0.88209915	0.91206956	0.8256944	0.88556385	0.854651	0.8856263	0.85617703	0.952929	0.9266557	0.9013795	0.9287607
MS.1.9.lemma20.066	0.9067087	0.8875646	0.8983135	0.8701915	0.8375589	0.8177885	0.8675134	0.835348	0.89446986	0.8190864	0.9046297	0.86218554	0.883241	0.83504635	0.86396796	0.8515627	0.8691104	0.85251015	0.8664264	0.84414023	0.86004084	0.87270397	0.87035125	0.8519747	0.8618636	0.78647035	0.7361404	0.8743088	0.83185405	0.9323285	0.90299356	0.84166944	0.848658	0.9174102	0.7607124	0.8862188	0.8513712	0.8621941	0.8609917	0.90192384	0.8852593	0.91986597	0.891859	0.780382	0.7569065	0.84970933	0.83388615	0.8812175	0.9120859	0.91851735	0.87919873	0.8781923	0.9011639	0.9069682	0.8830753	0.9118947	0.9112104	0.92400974	0.8524559	0.8452904	0.87268364	0.87733585	0.9137142	0.8891872	0.85991335	0.94514686	0.8982725	0.8758761	0.87920463	0.79772776	0.91216564	0.91116434	0.85602456	0.8436169	0.8851622	0.7988467	0.84846395	0.850989	0.8395067	0.77658504	0.86923814	0.9046965	0.82591647	0.88162225	0.8436403	0.83946073	0.82013434	0.9356965	0.89761996	0.9211254	0.8971011
MS.1.9.lemma20.067	0.87709993	0.88663536	0.8665472	0.8827547	0.84084773	0.84119904	0.8943886	0.8141168	0.8717657	0.83292526	0.8627032	0.85407627	0.8701023	0.8248702	0.8828211	0.8317524	0.88010615	0.83797187	0.87987626	0.83987874	0.8792776	0.86429036	0.88425076	0.85928386	0.8855324	0.7969361	0.7766474	0.9065266	0.8865022	0.9255531	0.906883	0.8261399	0.85424674	0.9332943	0.7648143	0.8821615	0.8807234	0.8928314	0.88536817	0.9070263	0.87152606	0.8984374	0.89498156	0.8435127	0.82150275	0.8778671	0.8474993	0.92832094	0.9232673	0.9211857	0.87409157	0.86674374	0.86664796	0.9072618	0.87679267	0.8778792	0.89375615	0.87510157	0.90552014	0.8725399	0.906024	0.8589383	0.9166823	0.90458024	0.8590276	0.9083491	0.91280615	0.86422676	0.88242215	0.8241867	0.9057669	0.89819133	0.88430315	0.89137274	0.88348967	0.82127655	0.85792094	0.81079537	0.8608328	0.78334844	0.8325501	0.8883062	0.85635644	0.85806787	0.83524495	0.88033503	0.83007956	0.91492003	0.91047007	0.84959525	0.8990273
MS.1.9.lemma20.068	0.80396515	0.8482142	0.8389487	0.8032562	0.79332507	0.79428697	0.8198798	0.7842043	0.7680894	0.81908274	0.8020257	0.84220105	0.8251616	0.78790957	0.81210315	0.818032	0.82195544	0.8183112	0.8273563	0.8152817	0.82376707	0.8541095	0.8358595	0.83997375	0.8314916	0.81482524	0.73894936	0.8433865	0.79736596	0.8186196	0.8124262	0.7365809	0.82613623	0.87241715	0.75928587	0.8561222	0.7921658	0.7970242	0.8299101	0.8399254	0.8313731	0.8706462	0.8301991	0.7725373	0.7546771	0.8225956	0.8425351	0.82001895	0.8347976	0.85253054	0.81765485	0.83715385	0.80946285	0.8420369	0.83205014	0.82187355	0.84636325	0.8588638	0.85848653	0.79394823	0.8783811	0.94090116	0.86462104	0.8363211	0.7918823	0.8496898	0.8152059	0.7869168	0.8277938	0.8289292	0.818174	0.8448714	0.814311	0.82036114	0.84510183	0.79615486	0.85233164	0.81824327	0.8532064	0.7948381	0.84055936	0.8639001	0.7985318	0.8268454	0.74545383	0.7622121	0.85735446	0.8149787	0.83520424	0.803315	0.8450342
MS.1.9.lemma20.069	0.8443472	0.87941146	0.8826907	0.8943269	0.8222531	0.7908781	0.8730765	0.8263288	0.8292902	0.83905375	0.8453027	0.8592229	0.8618045	0.8471794	0.88252866	0.82979894	0.8554632	0.84026945	0.86533105	0.82775104	0.8517379	0.8737866	0.87577397	0.85110277	0.86598134	0.79081935	0.7216002	0.8729024	0.832699	0.87841326	0.8648394	0.7856643	0.85701996	0.9230078	0.6807282	0.82268083	0.8150088	0.8340303	0.829191	0.84930205	0.8340692	0.917449	0.8826378	0.7704064	0.7967104	0.83277404	0.83301693	0.8900988	0.8817399	0.8670466	0.84189624	0.84551156	0.83443755	0.86450726	0.8698418	0.85593605	0.86606586	0.8582617	0.8365563	0.8288012	0.8710531	0.87812215	0.97650355	0.8433842	0.8622518	0.87751806	0.87277126	0.88230795	0.86457103	0.801258	0.89206827	0.8944683	0.8245185	0.8500283	0.8632447	0.75309026	0.84237564	0.7676339	0.83505577	0.7982276	0.8151745	0.87647253	0.86384	0.8410248	0.7630163	0.8083444	0.8092549	0.87072027	0.8478079	0.8123801	0.8943478
MS.1.9.lemma20.070	0.8745408	0.871098	0.863971	0.83652	0.82329696	0.82924557	0.8952056	0.80952543	0.8668658	0.869807	0.8711367	0.8921005	0.8296346	0.8158774	0.86529946	0.82742554	0.8576736	0.83867604	0.8677236	0.83054763	0.8549217	0.8614811	0.8692501	0.8482285	0.86045736	0.7696231	0.74356043	0.8720563	0.8615248	0.88539356	0.88743937	0.85466033	0.8822101	0.9166546	0.76759315	0.8563925	0.84408885	0.8738395	0.8814778	0.90535	0.8556363	0.8960237	0.86305565	0.8056254	0.8187726	0.86331755	0.82975817	0.9125945	0.906345	0.9021954	0.89364266	0.86080444	0.87271	0.90971464	0.8416243	0.86977655	0.8979835	0.8810549	0.91949093	0.8920155	0.90278333	0.8858703	0.91954243	0.9215245	0.88434815	0.9073631	0.8917555	0.8137454	0.8744979	0.8338561	0.8785884	0.87564635	0.855295	0.8750254	0.8936022	0.8192828	0.88081545	0.8137771	0.876507	0.8325963	0.8552258	0.8785009	0.85624963	0.8457546	0.84167624	0.8681381	0.8429957	0.85748625	0.8995957	0.80698484	0.8743064
MS.1.9.lemma20.071	0.784159	0.86710286	0.8317949	0.8453408	0.8588724	0.906854	0.9110812	0.7808646	0.7957954	0.86170447	0.80077815	0.8800267	0.85972005	0.81038845	0.82952875	0.79477805	0.81403476	0.82481897	0.82852125	0.8136967	0.82309145	0.8244264	0.81852674	0.834717	0.8310198	0.7672605	0.7649032	0.88385576	0.8751553	0.87075263	0.8460484	0.7619837	0.87803286	0.910833	0.7023454	0.8323504	0.80764645	0.84307665	0.8589415	0.8724371	0.8628411	0.8453157	0.80311835	0.8433266	0.8238372	0.9124899	0.84144706	0.8824969	0.9095277	0.8250384	0.86736983	0.8325539	0.82203114	0.8621848	0.82952964	0.8412412	0.831815	0.8664688	0.8690529	0.84873617	0.87251014	0.8100751	0.8448716	0.8604338	0.7475635	0.87122154	0.9600487	0.826959	0.85829556	0.8280884	0.8900242	0.8374134	0.82005066	0.8807042	0.8691126	0.81787074	0.85997313	0.7604891	0.8498015	0.81917036	0.8040198	0.83879405	0.8085368	0.90198	0.8048825	0.91247386	0.8542236	0.81249833	0.916797	0.77187234	0.8877317
MS.1.9.lemma20.072	0.9208548	0.86914146	0.90914106	0.8746918	0.86624867	0.8387225	0.86807805	0.8463603	0.90834993	0.83508223	0.9229423	0.87237775	0.90387154	0.85118127	0.87047595	0.86620975	0.86888784	0.86757064	0.8690605	0.862981	0.8561617	0.87612766	0.85990894	0.8653858	0.8579704	0.7747562	0.74704957	0.86515284	0.82631433	0.93107665	0.9060335	0.8317876	0.8655238	0.9136454	0.7719323	0.8742905	0.8398886	0.84682494	0.841645	0.92585	0.8873937	0.89809763	0.87924826	0.8046448	0.76924914	0.8801187	0.84886956	0.88884944	0.9183444	0.9252606	0.923791	0.9008935	0.91591734	0.92936623	0.8901725	0.9195651	0.91033983	0.91449183	0.8487845	0.8614084	0.8624137	0.86623245	0.8913319	0.917056	0.8541774	0.9135782	0.9347939	0.88694155	0.8976869	0.80492556	0.9435016	0.9059956	0.85702276	0.8812304	0.9063665	0.8218592	0.8671481	0.8131989	0.8505382	0.8176156	0.84512776	0.88984156	0.8381762	0.889256	0.90213406	0.87737626	0.8287062	0.89133865	0.89490294	0.867666	0.8782712
MS.1.9.lemma20.073	0.82826513	0.84779084	0.8798875	0.94894767	0.8814598	0.85207397	0.8529206	0.8077925	0.82000315	0.79797244	0.8286191	0.83532	0.84772456	0.82878083	0.85080665	0.82725805	0.84266746	0.8370933	0.8460009	0.8285536	0.8359287	0.8501638	0.8402723	0.8387779	0.84038395	0.73925203	0.7040174	0.8710183	0.82384145	0.89760596	0.8471984	0.7653773	0.8331065	0.9140648	0.68423545	0.8171471	0.8027157	0.8131371	0.8235426	0.848787	0.86126155	0.8851197	0.84609205	0.7762379	0.78306365	0.86543477	0.811996	0.9114259	0.91728073	0.87153906	0.86315155	0.8866711	0.8703026	0.87229913	0.89967924	0.88359404	0.85964686	0.8743606	0.82230604	0.8143163	0.83961844	0.8309173	0.8910523	0.8551739	0.80045193	0.8701461	0.93709886	0.8853461	0.8579593	0.786447	0.93043226	0.9078086	0.81835735	0.85565394	0.873964	0.7794747	0.8340943	0.753895	0.8116109	0.801884	0.79549944	0.8567552	0.82109106	0.88147295	0.7845348	0.8604023	0.81575286	0.86857086	0.8683393	0.81567395	0.89145035
MS.1.9.lemma20.074	0.81684136	0.85890055	0.83616704	0.87676823	0.82569665	0.8175394	0.8544457	0.79728764	0.79436564	0.7963453	0.77564275	0.8270928	0.8209198	0.7826152	0.84953636	0.8105185	0.8609812	0.80691427	0.85414064	0.8036143	0.8505899	0.83479714	0.8578895	0.8161598	0.8546272	0.75214195	0.69628245	0.85975003	0.84708744	0.85209876	0.8450546	0.74842346	0.82968163	0.9106547	0.69580996	0.8563176	0.8448696	0.83956933	0.84235406	0.8543626	0.85227364	0.8508947	0.837711	0.7786555	0.77439713	0.8409358	0.80722857	0.90152454	0.8950524	0.8525327	0.81941074	0.8553161	0.82650054	0.83095956	0.86351514	0.8414674	0.81953496	0.83998215	0.86463684	0.80884725	0.86779994	0.8331662	0.88079304	0.84837246	0.77061874	0.8618553	0.8799504	0.86846757	0.83874685	0.7648416	0.8563513	0.9031636	0.82884693	0.8348342	0.8242609	0.77175635	0.81608945	0.7616871	0.80878997	0.74624926	0.7741326	0.84561723	0.7966386	0.8445643	0.75113714	0.85020393	0.8003762	0.8521088	0.86445516	0.7825503	0.86936253
MS.1.9.lemma20.075	0.86706877	0.8708256	0.8690296	0.84579325	0.8389417	0.81359935	0.8748253	0.8161307	0.83876926	0.83218277	0.866803	0.87101054	0.87442786	0.8367012	0.8613	0.82515246	0.8400038	0.8423441	0.8522762	0.82789445	0.83988273	0.85104865	0.84787184	0.8475146	0.8408027	0.7510336	0.727455	0.8827085	0.827905	0.8747135	0.87694275	0.82529885	0.86216	0.9106094	0.8337276	0.893482	0.83679837	0.83520955	0.88699377	0.9121929	0.88792413	0.9038192	0.87965554	0.7966377	0.77944386	0.8599546	0.88993096	0.93113023	0.926858	0.9171699	0.87747365	0.8846158	0.89119244	0.92031205	0.8778834	0.90967804	0.89133567	0.9003058	0.887646	0.9432247	0.91639423	0.8722618	0.88472915	0.8821969	0.84115535	0.91878307	0.9158971	0.85284495	0.9508632	0.8988599	0.89227706	0.8612892	0.86079484	0.9100251	0.9272621	0.8779185	0.88733166	0.866041	0.90289474	0.8167803	0.903666	0.91404414	0.8291789	0.874519	0.8393803	0.8517462	0.8828633	0.88083375	0.8879957	0.85613525	0.86200947
MS.1.9.lemma20.076	0.8148301	0.8532646	0.7756965	0.75172025	0.7964707	0.80595934	0.8789614	0.7712549	0.7912987	0.8500876	0.7943132	0.87414944	0.8514414	0.7917776	0.82704616	0.7746537	0.80427575	0.80050707	0.8203281	0.7874585	0.8097496	0.82172996	0.82644534	0.8107702	0.813756	0.7515231	0.72907645	0.86840695	0.83632535	0.8262743	0.84839845	0.77357924	0.868519	0.8551355	0.81753	0.8783313	0.8342568	0.84111845	0.8725114	0.8813172	0.84853333	0.84775466	0.81386405	0.814978	0.7968027	0.8506788	0.8575864	0.90236163	0.8796743	0.84953576	0.8226538	0.8013978	0.7931699	0.8624573	0.79471976	0.8192451	0.82907903	0.85854405	0.8971758	0.90119755	0.9173893	0.822517	0.8336696	0.84723794	0.77237976	0.87832993	0.87831783	0.79022217	0.92281204	0.904478	0.82970077	0.80696875	0.84437865	0.892079	0.8993545	0.86612165	0.8899452	0.8458419	0.89268935	0.81428754	0.86770594	0.8635302	0.8057015	0.8561224	0.80435467	0.8290437	0.8719613	0.833034	0.89286864	0.7785896	0.8141562
MS.1.9.lemma20.077	0.82076716	0.8682032	0.8418528	0.8063325	0.82256395	0.820118	0.88465255	0.79686594	0.80892193	0.8643679	0.83502144	0.8791605	0.8552057	0.826111	0.85429794	0.81413776	0.8365187	0.83416516	0.84816384	0.81991893	0.8389897	0.8496093	0.8484379	0.8423305	0.84511596	0.7751414	0.73929906	0.89203936	0.8416823	0.8573343	0.8637662	0.7810048	0.875155	0.89468604	0.79601264	0.867888	0.83053863	0.83279365	0.8782412	0.8976789	0.86141914	0.9136352	0.8434245	0.82962805	0.8081307	0.8753172	0.8652947	0.9097901	0.8855246	0.88415396	0.8701458	0.8437092	0.84047943	0.9022792	0.82878214	0.85478574	0.8748614	0.89563453	0.895274	0.8933732	0.9368899	0.8699724	0.8796775	0.86385494	0.81542027	0.8988306	0.9041234	0.8251743	0.9129548	0.9392587	0.869358	0.8543768	0.83884746	0.86680776	0.90686893	0.8306938	0.8844607	0.8661916	0.88585156	0.8192741	0.9069571	0.89494765	0.8200481	0.8851914	0.8262069	0.85584277	0.89259714	0.87191546	0.88757205	0.83172	0.86753666
MS.1.9.lemma20.078	0.8729965	0.8563752	0.8797581	0.92172295	0.8931021	0.8373307	0.85994726	0.82497144	0.87322235	0.79925215	0.88696074	0.84250695	0.8768065	0.84926903	0.8564676	0.83339375	0.8374008	0.8435501	0.8413012	0.84811777	0.8397756	0.864878	0.8410093	0.84859073	0.83522874	0.7608881	0.72736585	0.8738026	0.80689275	0.91084826	0.8784553	0.84733015	0.8279577	0.91639584	0.7586578	0.8608525	0.8128019	0.8389414	0.8362703	0.86982894	0.88565737	0.9084685	0.87065953	0.81749576	0.80588347	0.89344555	0.8424542	0.9004479	0.9179539	0.9040691	0.88743895	0.8980263	0.89398223	0.90754694	0.9018936	0.90299606	0.8964675	0.9105629	0.8327412	0.8420437	0.84876245	0.8484074	0.8945003	0.86945665	0.8277806	0.88879716	0.93396395	0.8753213	0.8878735	0.78989303	0.9759336	0.90503633	0.85648423	0.85910255	0.89226294	0.8027336	0.8422665	0.8065269	0.8311426	0.79310477	0.844754	0.8923562	0.84456617	0.90660095	0.83525234	0.84761333	0.8275448	0.91043603	0.86957437	0.88064474	0.9174596
MS.1.9.lemma20.079	0.77095765	0.8319351	0.79296297	0.8443612	0.83000493	0.86708736	0.8651452	0.7733354	0.7693377	0.78536445	0.74175316	0.80185586	0.7952679	0.77173984	0.8328181	0.7935787	0.84360236	0.8006202	0.8396794	0.78999996	0.833794	0.808387	0.8348932	0.80657727	0.8424396	0.75467205	0.71702045	0.8530993	0.86111337	0.8480345	0.8087196	0.711706	0.8062328	0.8935355	0.6224081	0.82187945	0.82545805	0.828366	0.85327506	0.8311391	0.82551014	0.80854845	0.7776583	0.8145306	0.7943039	0.8727053	0.7786159	0.84607214	0.86832166	0.79725987	0.816803	0.8142464	0.7778005	0.8078248	0.81938076	0.78923374	0.7800936	0.80211806	0.8612263	0.78557473	0.8515361	0.7777788	0.8294196	0.8174388	0.70637965	0.8361431	0.8814122	0.8311115	0.7907485	0.7508388	0.853937	0.8650839	0.7943966	0.8137807	0.77377045	0.7298565	0.78560287	0.70122826	0.78330606	0.722539	0.72365916	0.80412173	0.7540751	0.841207	0.75647867	0.8894263	0.78645635	0.8083692	0.8674807	0.74104583	0.8624345
MS.1.9.lemma20.080	0.83038324	0.8234814	0.8595673	0.87895477	0.7859807	0.7526226	0.80391896	0.8167104	0.8197711	0.7338201	0.81869423	0.7812249	0.82967407	0.7700961	0.84038997	0.7996525	0.8504839	0.78900164	0.84276694	0.7917582	0.839483	0.8263057	0.85235167	0.8007073	0.8471055	0.7620942	0.67472726	0.8217906	0.7860565	0.8687614	0.8302006	0.7548662	0.758782	0.8694582	0.69727236	0.8160289	0.80566645	0.79632133	0.8008095	0.83016235	0.8369281	0.8852055	0.86402565	0.739815	0.72247237	0.8057596	0.8209207	0.87133026	0.87529165	0.88580304	0.81779516	0.88083947	0.84810334	0.849367	0.90553147	0.86663467	0.87000936	0.876832	0.79887736	0.7387294	0.83218884	0.83920634	0.89138836	0.8226757	0.8100862	0.8542433	0.8344143	0.84692407	0.8170285	0.70710015	0.86923856	0.98100394	0.8421326	0.77939564	0.8171802	0.7321033	0.78956	0.80009526	0.7773224	0.7204568	0.807084	0.8651286	0.78961056	0.80860734	0.74166	0.7920895	0.7751647	0.9033046	0.8031017	0.852678	0.8551169
MS.1.9.lemma20.081	0.9129462	0.9124128	0.8610056	0.8522466	0.84795123	0.80381936	0.87900984	0.83681506	0.890639	0.84232694	0.90374833	0.8726756	0.9073757	0.83447313	0.84356207	0.8307132	0.8297334	0.83803433	0.83425957	0.836426	0.8318831	0.85663044	0.8318639	0.8479187	0.82486886	0.79264164	0.74221903	0.87590885	0.8078818	0.8883304	0.90527725	0.8654278	0.85778993	0.9110449	0.833873	0.9082808	0.84746414	0.8690059	0.8458778	0.9054743	0.89137995	0.9252301	0.9473098	0.8429545	0.81641793	0.84628594	0.91369784	0.9040601	0.92003477	0.9507536	0.88487816	0.90244997	0.88800436	0.9256101	0.908974	0.9059901	0.9299663	0.9158209	0.8709446	0.8626643	0.89336437	0.89434433	0.8950594	0.8832336	0.89671355	0.8973045	0.8873208	0.85079867	0.89769745	0.83829194	0.91039413	0.89502025	0.96136624	0.89672667	0.9175943	0.85957205	0.88256335	0.8742162	0.8992323	0.81946623	0.91382706	0.92472595	0.854916	0.87108016	0.8436437	0.82759964	0.8647987	0.88632697	0.87393713	0.8816103	0.88163817
MS.1.9.lemma20.082	0.8257916	0.8962709	0.81292075	0.80781454	0.7878997	0.8144694	0.86449516	0.7768394	0.8254696	0.8297154	0.82276547	0.8462931	0.88161874	0.78769	0.79333276	0.78654814	0.78657025	0.805992	0.7946328	0.79738486	0.79096174	0.8194301	0.7900837	0.8192848	0.78889066	0.75790757	0.7367001	0.8264124	0.79632413	0.8342171	0.84014195	0.80245453	0.82979685	0.8646062	0.74868786	0.83091253	0.7910738	0.8271148	0.8169358	0.841469	0.8189822	0.87377834	0.91923213	0.83174276	0.8111604	0.8168465	0.9065896	0.84760946	0.86913747	0.8704182	0.8402013	0.85252005	0.8150184	0.863907	0.8550614	0.8289398	0.87012744	0.83575964	0.8333305	0.8331666	0.8482855	0.8398694	0.8430083	0.8318156	0.8380362	0.8558599	0.8521862	0.79419965	0.8349134	0.7845547	0.8517736	0.8228063	0.9199617	0.8861482	0.8723143	0.8486207	0.8562868	0.80649126	0.8758236	0.81078374	0.8490475	0.8514383	0.8153663	0.8339957	0.79269516	0.79030985	0.81234854	0.7961719	0.83618486	0.79669935	0.84776866
MS.1.9.lemma20.083	0.8530329	0.846764	0.8622988	0.8240768	0.8040891	0.8049761	0.86530983	0.8178165	0.8530883	0.7808731	0.82475424	0.798072	0.83436507	0.79389834	0.8580009	0.80239666	0.854524	0.80464935	0.85465944	0.79549503	0.8480867	0.8269031	0.8619217	0.8102042	0.8523543	0.80757207	0.7237416	0.8558085	0.8347842	0.8988083	0.8291371	0.766368	0.78482014	0.87516034	0.6956603	0.8436119	0.8445683	0.8452388	0.85937774	0.84668803	0.8526317	0.91019577	0.85152864	0.80894303	0.8056631	0.8668201	0.8036479	0.85799193	0.8818419	0.87390465	0.8555533	0.8178929	0.8331139	0.88470656	0.83321023	0.8487928	0.8877902	0.8739988	0.8224131	0.7864675	0.875777	0.81938374	0.8687707	0.8349077	0.83083564	0.8696282	0.854254	0.8144403	0.84708095	0.7658093	0.86539465	0.91052455	0.8626825	0.8366146	0.8571949	0.7775869	0.83247346	0.83835804	0.82635987	0.7568242	0.86134696	0.8703534	0.76942277	0.8272762	0.7751163	0.83655775	0.8317186	0.90372545	0.8212537	0.8620561	0.86649823
