c1	KS.8.lemma20.000	KS.8.lemma20.001	KS.8.lemma20.002	KS.8.lemma20.003	KS.8.lemma20.004	KS.8.lemma20.005	KS.8.lemma20.006	KS.8.lemma20.007	KS.8.lemma20.008	KS.8.lemma20.009	KS.8.lemma20.010	KS.8.lemma20.011	KS.8.lemma20.012	KS.8.lemma20.013	KS.8.lemma20.014	KS.8.lemma20.015	KS.8.lemma20.016	KS.8.lemma20.017	KS.8.lemma20.018	KS.8.lemma20.019	KS.8.lemma20.020	KS.8.lemma20.021	KS.8.lemma20.022	KS.8.lemma20.023	KS.8.lemma20.024	KS.8.lemma20.025	KS.8.lemma20.026	KS.8.lemma20.027	KS.8.lemma20.028	KS.8.lemma20.029	KS.8.lemma20.030	KS.8.lemma20.031	KS.8.lemma20.032	KS.8.lemma20.033	KS.8.lemma20.034	KS.8.lemma20.035	KS.8.lemma20.036	KS.8.lemma20.037	KS.8.lemma20.038	KS.8.lemma20.039	KS.8.lemma20.040	KS.8.lemma20.041	KS.8.lemma20.042	KS.8.lemma20.043	KS.8.lemma20.044	KS.8.lemma20.045	KS.8.lemma20.046	KS.8.lemma20.047	KS.8.lemma20.048	KS.8.lemma20.049	KS.8.lemma20.050	KS.8.lemma20.051	KS.8.lemma20.052	KS.8.lemma20.053	KS.8.lemma20.054	KS.8.lemma20.055	KS.8.lemma20.056	KS.8.lemma20.057	KS.8.lemma20.058	KS.8.lemma20.059	KS.8.lemma20.060	KS.8.lemma20.061	KS.8.lemma20.062	KS.8.lemma20.063	KS.8.lemma20.064	KS.8.lemma20.065	KS.8.lemma20.066	KS.8.lemma20.067	KS.8.lemma20.068	KS.8.lemma20.069	KS.8.lemma20.070	KS.8.lemma20.071	KS.8.lemma20.072	KS.8.lemma20.073	KS.8.lemma20.074	KS.8.lemma20.075	KS.8.lemma20.076	KS.8.lemma20.077	KS.8.lemma20.078	KS.8.lemma20.079	KS.8.lemma20.080	KS.8.lemma20.081	KS.8.lemma20.082	KS.8.lemma20.083	KS.8.lemma20.084	KS.8.lemma20.085	KS.8.lemma20.086	KS.8.lemma20.087	KS.8.lemma20.088	KS.8.lemma20.089	KS.8.lemma20.090	KS.8.lemma20.091	KS.8.lemma20.092	KS.8.lemma20.093	KS.8.lemma20.094	KS.8.lemma20.095	KS.8.lemma20.096	KS.8.lemma20.097	KS.8.lemma20.098	KS.8.lemma20.099	KS.8.lemma20.100	KS.8.lemma20.101	KS.8.lemma20.102	KS.8.lemma20.103	KS.8.lemma20.104	KS.8.lemma20.105	KS.8.lemma20.106	KS.8.lemma20.107	KS.8.lemma20.108	KS.8.lemma20.109	KS.8.lemma20.110	KS.8.lemma20.111	KS.8.lemma20.112	KS.8.lemma20.113	KS.8.lemma20.114	KS.8.lemma20.115	KS.8.lemma20.116	KS.8.lemma20.117	KS.8.lemma20.118	KS.8.lemma20.119	KS.8.lemma20.120	KS.8.lemma20.121	KS.8.lemma20.122	KS.8.lemma20.123	KS.8.lemma20.124	KS.8.lemma20.125	KS.8.lemma20.126	KS.8.lemma20.127	KS.8.lemma20.128	KS.8.lemma20.129	KS.8.lemma20.130	KS.8.lemma20.131	KS.8.lemma20.132	KS.8.lemma20.133	KS.8.lemma20.134	KS.8.lemma20.135	KS.8.lemma20.136	KS.8.lemma20.137	KS.8.lemma20.138	KS.8.lemma20.139	KS.8.lemma20.140	KS.8.lemma20.141	KS.8.lemma20.142	KS.8.lemma20.143	KS.8.lemma20.144	KS.8.lemma20.145	KS.8.lemma20.146	KS.8.lemma20.147	KS.8.lemma20.148	KS.8.lemma20.149	KS.8.lemma20.150
MS.1.6.lemma20.123	0.84543025	0.85594636	0.8720508	0.8836638	0.8537161	0.90045786	0.8640984	0.8832288	0.8855986	0.871872	0.83281684	0.7785999	0.82371736	0.8187378	0.87071455	0.8433992	0.89094377	0.85150594	0.83467025	0.78156924	0.7885003	0.8875481	0.82650346	0.8863796	0.88908	0.8953192	0.8097148	0.81983656	0.8706874	0.84360987	0.812036	0.8371179	0.7789815	0.80300397	0.7699347	0.8401623	0.851872	0.84164035	0.7503203	0.84219015	0.8289365	0.83907425	0.83146536	0.87930703	0.88973826	0.8446147	0.86900306	0.7572106	0.88478965	0.8556404	0.8489556	0.84810686	0.889104	0.8836591	0.8375529	0.88531387	0.86960924	0.860103	0.80226225	0.85907274	0.8605896	0.81432974	0.8575229	0.8657175	0.81291294	0.83766145	0.81498903	0.84587866	0.8499194	0.8217711	0.82577676	0.824843	0.842876	0.8613422	0.8293913	0.85158014	0.8124173	0.80437696	0.83262223	0.85520685	0.82991076	0.8330194	0.8887739	0.8824725	0.84123456	0.80983996	0.8493775	0.7870679	0.8438085	0.82689553	0.87085295	0.8899742	0.8083609	0.81949234	0.817252	0.8613251	0.874433	0.8437417	0.84153736	0.8174709	0.7969596	0.8014096	0.82435364	0.825547	0.8634516	0.8350844	0.87126714	0.88178325	0.8504978	0.8809504	0.85948837	0.8427684	0.8452719	0.8739869	0.8409615	0.8660514	0.763631	0.8708346	0.81500334	0.8635208	0.8136012	0.819705	0.8553507	0.84998435	0.870077	0.787486	0.91516787	0.83564085	0.86782247	0.85460335	0.8722322	0.8401285	0.824791	0.91234183	0.8116488	0.8242536	0.8248596	0.89969224	0.7663329	0.8532331	0.91196734	0.8383398	0.84463876	0.85896933	0.82974935	0.8784131	0.83468485	0.8185009	0.817238	0.83340573	0.8624784
MS.1.6.lemma20.124	0.918223	0.9189521	0.91960984	0.93006283	0.9135072	0.893234	0.93017644	0.9237886	0.90415853	0.88552743	0.8801436	0.89221466	0.84147286	0.87664616	0.9415436	0.9000476	0.9168906	0.9212868	0.89527625	0.8401948	0.8512969	0.9067643	0.9049559	0.84758836	0.8456603	0.955193	0.89356834	0.92417073	0.938675	0.9309299	0.91741854	0.9350567	0.8923127	0.8853676	0.8454853	0.89888906	0.9347556	0.94324726	0.78191364	0.87248176	0.8474041	0.8773021	0.9001209	0.9139463	0.8664665	0.8513819	0.88982844	0.796195	0.9368553	0.9173908	0.9074789	0.9191981	0.9322375	0.93375987	0.9244318	0.9146581	0.9355757	0.89274365	0.8370092	0.90308833	0.9380763	0.9152801	0.93599087	0.93927336	0.8648796	0.88878727	0.85576665	0.86824024	0.9095452	0.88769454	0.90217537	0.8970918	0.9193699	0.9133538	0.8791622	0.94131845	0.86868185	0.89977515	0.8994645	0.9333032	0.91044027	0.9228947	0.95173126	0.9415512	0.9141176	0.8887745	0.915728	0.8422971	0.861371	0.8672785	0.93008417	0.90146583	0.9152057	0.9150719	0.9135404	0.8905704	0.9393876	0.92716557	0.9022981	0.8870739	0.79189414	0.8117941	0.88487494	0.90359515	0.94048524	0.911275	0.94565827	0.94073534	0.9009036	0.9275772	0.8869678	0.94278735	0.93077236	0.92929953	0.92877036	0.91696936	0.8258351	0.9358431	0.8860494	0.8763327	0.85153043	0.9135271	0.9215796	0.92881185	0.91433483	0.89844847	0.89041096	0.9077321	0.9247002	0.87989324	0.9508108	0.9129979	0.8901107	0.901009	0.8586234	0.90604067	0.9241603	0.9368849	0.80672073	0.956659	0.89825565	0.90724933	0.94138247	0.9215431	0.93475586	0.907878	0.93526685	0.9367017	0.9302724	0.880219	0.9332512
MS.1.6.lemma20.125	0.9221847	0.87451553	0.87147766	0.85352093	0.8763654	0.8421829	0.8693709	0.8606305	0.84723747	0.8016323	0.8289678	0.828096	0.7700853	0.81906724	0.87245375	0.84318453	0.85869086	0.86140394	0.84301937	0.7848308	0.7831714	0.84417313	0.8584574	0.80091375	0.786976	0.88273346	0.85376346	0.8714345	0.8659717	0.8722008	0.903203	0.8488997	0.8956299	0.8305638	0.8907591	0.84940505	0.87057227	0.87131256	0.763747	0.80546236	0.7769626	0.80728436	0.863042	0.84247863	0.79467624	0.78909993	0.8191531	0.7515058	0.8904568	0.8540384	0.8306314	0.8492033	0.88404745	0.8676553	0.8438817	0.86526877	0.8774393	0.8481296	0.7697097	0.83469105	0.8639484	0.8581112	0.87032455	0.8785014	0.92060155	0.8321262	0.7888052	0.7970735	0.8309263	0.80136794	0.8257214	0.8283635	0.8451077	0.85518456	0.8195349	0.8540984	0.8115219	0.8947281	0.86116993	0.8739329	0.8818137	0.87952954	0.8836406	0.8413367	0.84818894	0.9293222	0.9509987	0.83509374	0.8208557	0.80565006	0.85806596	0.8549829	0.85849375	0.82907987	0.83458793	0.839654	0.87921506	0.859197	0.87414473	0.8364669	0.7742477	0.7650668	0.81408256	0.87472683	0.892554	0.8612554	0.8754913	0.86684823	0.8334278	0.8699361	0.8422188	0.88412416	0.87386876	0.865696	0.86490566	0.85470694	0.7353483	0.8792812	0.79863095	0.8334403	0.831557	0.8388813	0.86424917	0.87599194	0.8689403	0.82791024	0.8285771	0.8077399	0.83081436	0.77652967	0.8873444	0.8563392	0.83828527	0.8823247	0.8435266	0.82381403	0.84951687	0.9163358	0.8168972	0.8865266	0.90120536	0.8566319	0.8832117	0.8799957	0.86507064	0.8665681	0.8804485	0.93395793	0.9044303	0.81246895	0.8713353
MS.1.6.lemma20.126	0.8750647	0.87008506	0.8235554	0.865719	0.80634964	0.81349844	0.86914015	0.8556475	0.8281365	0.7958208	0.81900424	0.83086586	0.7449314	0.82399046	0.8702647	0.79896206	0.8507313	0.870528	0.79122967	0.7467374	0.74210906	0.82411045	0.8040683	0.7727822	0.8057865	0.8933047	0.8668731	0.8874595	0.874338	0.8839325	0.8523782	0.87252986	0.8184463	0.8719096	0.76821256	0.83033556	0.8923454	0.9043815	0.75419015	0.8103479	0.77045196	0.8069302	0.80233663	0.8108603	0.7861546	0.72437054	0.803226	0.7309129	0.86870164	0.8472032	0.82612854	0.83959854	0.88250244	0.89942306	0.83702487	0.84884685	0.8827624	0.9016136	0.8477761	0.8645998	0.890994	0.8714632	0.8669859	0.8672097	0.7446316	0.8023522	0.779939	0.8025934	0.8580446	0.8135881	0.8437221	0.8325913	0.8417043	0.8403685	0.8073592	0.9029128	0.8485643	0.79791236	0.8590049	0.87175775	0.84300655	0.884389	0.85796803	0.8471112	0.8619239	0.77293146	0.8208286	0.7552028	0.764749	0.7950479	0.89755684	0.8535477	0.8820628	0.877553	0.8921388	0.88132626	0.91215646	0.90508157	0.83877957	0.8096755	0.7641783	0.7920344	0.82718474	0.86347	0.8517832	0.8542224	0.8513187	0.8686079	0.8947773	0.8657291	0.8231516	0.8799075	0.8676563	0.853759	0.8654946	0.84208655	0.8125833	0.8546731	0.86493194	0.8282605	0.8014359	0.8992352	0.8354676	0.8713195	0.82368493	0.8857412	0.8274653	0.8574282	0.8868633	0.80733985	0.88766897	0.8661615	0.800246	0.83932894	0.8189615	0.8596446	0.910355	0.8755341	0.81187403	0.90400857	0.8428115	0.8048418	0.89791214	0.8520123	0.87136334	0.8759596	0.85761154	0.8612585	0.88269126	0.8248993	0.8796724
MS.1.6.lemma20.127	0.87577426	0.9153547	0.9233306	0.9184146	0.9144359	0.89015925	0.8914951	0.9127249	0.8883603	0.8985999	0.84356844	0.86297715	0.82840043	0.83519566	0.9057933	0.9021143	0.9152308	0.90797	0.90964407	0.85617304	0.8805638	0.9468612	0.8956936	0.8540057	0.8664929	0.91398877	0.8319031	0.89029044	0.91536754	0.8878206	0.8517237	0.88669056	0.8410685	0.8267728	0.8416713	0.87620753	0.88283986	0.88976526	0.75195825	0.86090827	0.84722793	0.8666586	0.8912328	0.9055601	0.8716996	0.86915284	0.8856494	0.7768295	0.9195972	0.9233948	0.92474335	0.9222084	0.91361254	0.90787077	0.91021055	0.894441	0.89166915	0.86277044	0.77355117	0.8519645	0.89003515	0.8380856	0.90299994	0.8879814	0.8751623	0.8733092	0.860343	0.8552491	0.86216015	0.8496693	0.85184425	0.8791581	0.87165636	0.8856861	0.8700979	0.8824183	0.82379335	0.91840917	0.89560294	0.90843946	0.8865182	0.87867206	0.9481037	0.92033017	0.89046675	0.89981574	0.91562396	0.86132634	0.91335905	0.8379417	0.90272075	0.90139586	0.85336626	0.8583314	0.85247934	0.87488234	0.9056004	0.88122934	0.8985289	0.8627116	0.7805102	0.80180323	0.8481806	0.88156134	0.9150244	0.89291096	0.93256056	0.9209438	0.848495	0.95526326	0.91700083	0.89624226	0.9126041	0.91011983	0.9037896	0.89563084	0.7645867	0.92704403	0.83830565	0.8627423	0.85774654	0.872066	0.9131471	0.8917542	0.9206139	0.8184066	0.9269012	0.8958036	0.9136863	0.90659046	0.94268715	0.8664361	0.90642476	0.92335516	0.8445166	0.89106196	0.86714935	0.9393658	0.82046324	0.9097813	0.92500526	0.9191399	0.898514	0.9063167	0.8731728	0.8598826	0.8682518	0.86701024	0.87065494	0.8439403	0.90189964
MS.1.6.lemma20.128	0.94709414	0.9409774	0.9175691	0.91015965	0.9226476	0.91775596	0.9176415	0.91582084	0.9060068	0.8874172	0.87489504	0.8500676	0.8405342	0.8561475	0.93374187	0.8939406	0.9165874	0.9002983	0.8963824	0.8374908	0.8473492	0.9098841	0.8931134	0.87664443	0.8605076	0.932421	0.879439	0.9166817	0.92923385	0.93269634	0.9061304	0.91013044	0.8955879	0.880536	0.87573093	0.9012909	0.9297639	0.9182005	0.81009966	0.87838894	0.84492326	0.87052435	0.907251	0.9020684	0.8725748	0.8525614	0.8852596	0.8259513	0.9325259	0.8968879	0.8893977	0.9002373	0.93058485	0.92612517	0.90320504	0.9130225	0.91731	0.88513726	0.79765195	0.870952	0.91821355	0.87811583	0.9213127	0.9101728	0.8865371	0.86017174	0.8593225	0.8526109	0.8893521	0.8440786	0.8649827	0.8799136	0.9098735	0.913314	0.8645814	0.912546	0.86172056	0.90914196	0.9246546	0.9261261	0.91437507	0.92361724	0.93131834	0.91242075	0.89666826	0.91001576	0.9309469	0.8498617	0.9026043	0.8660078	0.9137454	0.8996129	0.89120674	0.8806532	0.8698654	0.8827881	0.91540843	0.89220446	0.9283738	0.8816454	0.8137732	0.8318382	0.8780379	0.89781004	0.90843254	0.8883979	0.9297575	0.932403	0.8971074	0.9343688	0.89494264	0.9329582	0.90810484	0.91634935	0.92113453	0.90692824	0.80203456	0.93401223	0.8630971	0.87620133	0.86093366	0.88324416	0.92787796	0.9194176	0.92005587	0.8515298	0.9054689	0.86913943	0.89496756	0.8689103	0.9374084	0.8984367	0.87789035	0.92960507	0.87566483	0.9027744	0.88155603	0.95132864	0.8511977	0.9264428	0.9251409	0.9112098	0.9427526	0.92263305	0.9064997	0.90227896	0.9184333	0.9301148	0.925591	0.87636673	0.9143859
MS.1.6.lemma20.129	0.8367358	0.8840691	0.8557933	0.8759055	0.850767	0.83608073	0.85108143	0.8677575	0.8522306	0.81980276	0.7927091	0.75460386	0.74946463	0.78448325	0.87691647	0.83536184	0.85857177	0.8399509	0.8275856	0.76796466	0.7687349	0.85389495	0.8096523	0.80935645	0.80231446	0.8794511	0.80374354	0.846722	0.87485605	0.8634467	0.82468456	0.8476618	0.7974657	0.81277937	0.79141414	0.83742684	0.8616401	0.86633486	0.7285709	0.8107223	0.7831248	0.79914516	0.8361575	0.83193946	0.84624577	0.81205827	0.832114	0.757472	0.8748621	0.8395848	0.8246537	0.83220994	0.8795059	0.8900159	0.83182937	0.8584748	0.866768	0.8728608	0.7786025	0.8259165	0.86381066	0.8091906	0.8680515	0.84555227	0.8125815	0.81224424	0.80110306	0.8253098	0.84432065	0.7830927	0.8278743	0.8187982	0.8368189	0.85373974	0.8033603	0.85615015	0.78981656	0.82165456	0.867497	0.8888685	0.8530188	0.8776177	0.90266275	0.88629925	0.8514719	0.8302986	0.8569605	0.7555804	0.86830467	0.8074886	0.8790573	0.86827314	0.82317245	0.825824	0.8145781	0.89027363	0.86046433	0.8513022	0.8358021	0.8036362	0.74213403	0.7771855	0.80993396	0.8451802	0.8403121	0.82898915	0.8626321	0.88516605	0.8604541	0.8595042	0.8911375	0.8611481	0.8593731	0.8683646	0.85414517	0.85836184	0.7182387	0.88033897	0.81472886	0.80879724	0.8085782	0.8425797	0.8718765	0.86268216	0.82820565	0.8016203	0.8456353	0.8430393	0.8530906	0.82684934	0.86815065	0.8297885	0.89748526	0.8885552	0.8279315	0.8782384	0.84894633	0.9224412	0.84743893	0.86108744	0.9147199	0.876742	0.8452094	0.8938449	0.83044523	0.84585685	0.8533679	0.8436731	0.8459576	0.8335538	0.8758704
MS.1.6.lemma20.130	0.91275513	0.92229307	0.9193742	0.9138382	0.9173524	0.8890702	0.91764075	0.8928704	0.88411164	0.8677186	0.85365087	0.8476222	0.83843946	0.8787816	0.91957754	0.8741068	0.8857274	0.9015691	0.8946842	0.8295961	0.84883565	0.90739167	0.8782514	0.8530788	0.8479514	0.91593885	0.84970295	0.8912466	0.91901016	0.9078076	0.88447917	0.89325416	0.8443079	0.86601216	0.8299165	0.88562334	0.8962744	0.90379	0.7672869	0.8618293	0.8329724	0.87480426	0.8906118	0.91586214	0.85913014	0.8573349	0.89509374	0.787183	0.9394051	0.91146237	0.89120007	0.90682673	0.9242224	0.92065585	0.89025676	0.90632933	0.9075217	0.8784044	0.80516016	0.8784613	0.8980765	0.8659067	0.90147954	0.9060914	0.8576755	0.8729921	0.86356246	0.8543543	0.85975343	0.8711821	0.8569077	0.8746368	0.8711817	0.88216186	0.85540634	0.88904715	0.839176	0.8884438	0.89481354	0.90951115	0.86397654	0.8884681	0.9367107	0.91151917	0.8856462	0.8849407	0.90521014	0.8365106	0.87507296	0.863001	0.9116292	0.89616454	0.8765389	0.87676144	0.8879557	0.8740925	0.9230132	0.8979485	0.88828313	0.87867624	0.8368707	0.8328647	0.8815233	0.8706506	0.9029012	0.8825976	0.9280278	0.92457783	0.8666089	0.9442937	0.9206046	0.9137131	0.8959771	0.9157984	0.8934982	0.9093731	0.77104163	0.9288362	0.85740954	0.8447516	0.83455205	0.8917637	0.89799863	0.8867982	0.91905373	0.8228241	0.9067277	0.897051	0.9024104	0.892815	0.9328205	0.89120746	0.8687598	0.9103106	0.8759272	0.89035785	0.8893853	0.9280148	0.8236835	0.92367953	0.9223689	0.87482846	0.90288377	0.9110106	0.897757	0.8673353	0.9001987	0.89230824	0.8805311	0.8668884	0.91015655
MS.1.6.lemma20.131	0.904272	0.8857858	0.9024417	0.887942	0.8905651	0.8639084	0.9106982	0.8886296	0.879053	0.8372366	0.8802882	0.81953347	0.80865115	0.8701665	0.8941157	0.85564935	0.8693523	0.8574831	0.8597882	0.8036541	0.8071617	0.8816914	0.86848944	0.83248913	0.8092059	0.90742105	0.853217	0.87118876	0.88304937	0.8839831	0.87001485	0.86880344	0.84180176	0.85080487	0.8468005	0.86175245	0.8777048	0.8705832	0.7875144	0.85998875	0.829018	0.85602474	0.8867749	0.8925997	0.8649002	0.8310806	0.8694097	0.76198655	0.92060196	0.8763117	0.85375565	0.8681051	0.9091296	0.90205246	0.85064566	0.89368784	0.9124217	0.89120185	0.82421535	0.8869882	0.8890378	0.8735528	0.8875487	0.9217638	0.89137256	0.85292995	0.8189483	0.8246316	0.8826642	0.87657267	0.8489097	0.86843956	0.8674392	0.89013857	0.8373806	0.8800931	0.8659259	0.8603685	0.87759733	0.886069	0.8736773	0.86533064	0.8966449	0.8546384	0.8424687	0.88032156	0.90693814	0.80508864	0.8217943	0.9113498	0.87948716	0.867885	0.8528744	0.8465855	0.8790061	0.8588411	0.8938132	0.87847596	0.8586539	0.8654135	0.8177071	0.83819747	0.91989094	0.8835294	0.91707456	0.8923035	0.89365846	0.89838403	0.84630686	0.8828207	0.8675809	0.88388973	0.8875049	0.88526684	0.8753312	0.89246285	0.77986735	0.8983592	0.8301066	0.8749134	0.8215415	0.85569614	0.85722286	0.88335985	0.8784752	0.80038077	0.8807679	0.852919	0.87644154	0.8267874	0.90591604	0.88397515	0.8423423	0.8980961	0.88157386	0.81454116	0.8516934	0.8959365	0.78770703	0.89832646	0.8977027	0.8411019	0.88472533	0.85454535	0.88212204	0.8880076	0.86408794	0.8932924	0.84862363	0.8816619	0.89049995
MS.1.6.lemma20.132	0.8639276	0.85352504	0.8577341	0.81497747	0.84415823	0.8443711	0.8683885	0.85568744	0.8804057	0.8328181	0.8437881	0.7872266	0.8196961	0.8214927	0.89000344	0.85499614	0.8495411	0.8549974	0.83500576	0.7989375	0.7916473	0.8607421	0.82175076	0.81947035	0.8273373	0.8716774	0.8416416	0.8557847	0.87273794	0.85436624	0.8467774	0.84942794	0.81510544	0.8261086	0.79373	0.84252197	0.8724059	0.87459093	0.74609923	0.8542228	0.86051786	0.8620415	0.8486147	0.8556573	0.83838874	0.78726727	0.82345045	0.78822947	0.8768501	0.8838686	0.918409	0.89781004	0.8906631	0.8660784	0.84527177	0.86636454	0.86986125	0.83153546	0.7840578	0.85004145	0.85658056	0.81588787	0.8621121	0.8631571	0.8282377	0.86441785	0.79769367	0.8375077	0.8368905	0.86542344	0.84908867	0.84487844	0.86517656	0.8545557	0.8300181	0.8451699	0.84137756	0.82260966	0.8795861	0.8645427	0.83761954	0.82983154	0.86501557	0.83918095	0.82815915	0.82254386	0.84102833	0.75608456	0.85227704	0.8557012	0.88517267	0.87321144	0.84916335	0.8561062	0.85440814	0.8399925	0.86724555	0.8438057	0.858606	0.882849	0.74599856	0.8048404	0.8409247	0.8349001	0.8623165	0.84180194	0.8781394	0.8619714	0.82799053	0.8720717	0.8198018	0.84697974	0.8448985	0.85734904	0.86513656	0.8541288	0.74731743	0.87060934	0.8011024	0.832837	0.7964952	0.8393093	0.85250354	0.8450118	0.88266414	0.7727328	0.88725036	0.84602064	0.8855702	0.82347566	0.8859407	0.87785435	0.7978336	0.8671948	0.85846287	0.8280177	0.8305076	0.8639484	0.77518296	0.87289155	0.8672368	0.8015055	0.86321646	0.8098608	0.8441574	0.87166566	0.8881396	0.8777769	0.8556135	0.8103689	0.85323036
MS.1.6.lemma20.133	0.81530064	0.8628229	0.8893189	0.8191998	0.87873167	0.8690044	0.82824033	0.84304523	0.87043154	0.837828	0.80760455	0.7595107	0.7832087	0.7717358	0.84826905	0.84869087	0.85821825	0.8247045	0.8452652	0.768181	0.79908544	0.89002633	0.81754	0.8116709	0.81337166	0.8642947	0.79583955	0.8117051	0.87613326	0.83169556	0.793483	0.8068803	0.7688111	0.7572186	0.8102675	0.8628475	0.83523196	0.81140983	0.7372971	0.84429806	0.8194963	0.81775457	0.86009693	0.8566266	0.8565026	0.84213036	0.83176	0.7613685	0.88265467	0.8549621	0.84786665	0.85098255	0.87300086	0.8536031	0.8503817	0.87167215	0.8490037	0.83272004	0.71655005	0.79871583	0.8371812	0.7566058	0.8581142	0.8431589	0.85238796	0.82877487	0.77946377	0.8041515	0.8281511	0.814308	0.823771	0.7909295	0.820046	0.83976215	0.8326982	0.8154484	0.8063545	0.83786666	0.8493333	0.8764152	0.8308615	0.83106804	0.8767068	0.8510474	0.8172038	0.8609942	0.8726639	0.75294435	0.8789349	0.828448	0.871804	0.8989323	0.7610292	0.75348246	0.75166523	0.8190205	0.84905285	0.79636735	0.85692775	0.8422181	0.744516	0.748849	0.79795754	0.8027902	0.86576515	0.8156159	0.8803559	0.8544377	0.7748057	0.8756318	0.82094425	0.80321217	0.8230912	0.86577743	0.8439013	0.85684127	0.73438454	0.8835702	0.7470122	0.82138324	0.8250517	0.79140973	0.86189365	0.85743994	0.86437494	0.72468746	0.8706722	0.80500704	0.86182976	0.8097697	0.86149585	0.8161276	0.829614	0.9067889	0.81388605	0.79529136	0.7841233	0.8826866	0.78363985	0.83539057	0.9326405	0.8662578	0.8337479	0.8145768	0.7872026	0.82607365	0.8208574	0.7946426	0.7787577	0.8050909	0.85672474
MS.1.6.lemma20.134	0.8262122	0.84208417	0.8544008	0.82896465	0.84498984	0.83297414	0.8483857	0.8297311	0.8145122	0.78300875	0.8356233	0.78958344	0.75021446	0.7970372	0.87557334	0.86157554	0.8211041	0.84602106	0.8251256	0.7963833	0.7888759	0.8238589	0.8263317	0.7743819	0.7292796	0.85124284	0.7832116	0.8511108	0.83509374	0.8633982	0.8406043	0.8574055	0.779818	0.86859185	0.7274182	0.8017599	0.84631556	0.85511464	0.74293363	0.79687417	0.78352344	0.80120724	0.8692133	0.86020124	0.8260618	0.800626	0.8343067	0.7735151	0.8753012	0.82282966	0.84478366	0.8409414	0.8544914	0.8672751	0.8390694	0.8451643	0.84690034	0.8224881	0.7366906	0.78823024	0.84828615	0.8012174	0.8546647	0.8393692	0.7272555	0.7786523	0.8157422	0.75524014	0.84886485	0.8343879	0.827436	0.8292345	0.85136473	0.8232788	0.83467263	0.85447323	0.804378	0.78059584	0.8998489	0.8768179	0.8206303	0.8412591	0.8374719	0.84664863	0.8277892	0.779042	0.7941895	0.74877363	0.80450606	0.82704836	0.86184114	0.8116468	0.8132418	0.8170629	0.8404833	0.8033186	0.8195472	0.82520324	0.8328862	0.82919717	0.7725503	0.8050952	0.8562879	0.8217902	0.85649204	0.84708583	0.8585456	0.8666965	0.80685145	0.82192624	0.83147335	0.847977	0.8484055	0.8503058	0.8300478	0.84562606	0.7506195	0.8603089	0.7890719	0.7581108	0.76099277	0.890033	0.8445144	0.83793247	0.8397122	0.8176166	0.7971619	0.81056887	0.82323325	0.78127676	0.84492123	0.8728273	0.8046828	0.77773625	0.83484864	0.8453094	0.84955573	0.8369737	0.7430094	0.8632651	0.7759377	0.80486965	0.84676796	0.8214027	0.84912884	0.8021444	0.8455006	0.82855713	0.81383085	0.83554614	0.8868744
MS.1.6.lemma20.135	0.9082889	0.89919776	0.84141713	0.8826448	0.8497418	0.8273546	0.89882654	0.8658056	0.8590899	0.7971772	0.8148003	0.8110711	0.7545261	0.82320863	0.917826	0.8243518	0.8602439	0.90289783	0.83545303	0.7563252	0.76129466	0.8313907	0.81989795	0.7968146	0.7944256	0.90392184	0.85223836	0.8902262	0.8934886	0.918217	0.9162198	0.8901492	0.88695806	0.87179714	0.81560916	0.8290853	0.9011046	0.9058566	0.73025936	0.8255626	0.7767117	0.81302166	0.8401369	0.84568596	0.80130184	0.78523535	0.8442365	0.760544	0.8950331	0.88120073	0.8625586	0.87591136	0.8934957	0.9071584	0.8587471	0.87226856	0.9024077	0.86633265	0.836768	0.8658112	0.8790631	0.881165	0.879133	0.8925652	0.8216305	0.81999725	0.820711	0.8107706	0.88638747	0.840104	0.88466907	0.8568489	0.88117844	0.85465163	0.85439897	0.9168832	0.8617392	0.86388105	0.9005673	0.9031679	0.8675534	0.91342825	0.88934815	0.8699487	0.8633432	0.8469811	0.8742972	0.7574669	0.8332574	0.833445	0.9300725	0.8749664	0.9098862	0.9064298	0.9044989	0.89786416	0.9204112	0.9062539	0.89910644	0.87412226	0.77919865	0.81757176	0.84572744	0.90371156	0.86401117	0.86218375	0.8797731	0.89185023	0.90351284	0.8522105	0.8709826	0.92626834	0.8905192	0.8952305	0.8960872	0.8824028	0.7890495	0.8930447	0.83680016	0.80654335	0.7820981	0.9202988	0.8698012	0.8782942	0.8649426	0.85706145	0.83390355	0.8930284	0.89143205	0.8284203	0.89558804	0.8971828	0.85635513	0.84558636	0.85531014	0.89444244	0.9276167	0.91277015	0.8219222	0.92009413	0.873366	0.82624424	0.90268534	0.91464335	0.88974994	0.87275255	0.91454196	0.92602384	0.93898195	0.8405003	0.9076472
