c1	KS.9.11.lemma20.000	KS.9.11.lemma20.001	KS.9.11.lemma20.002	KS.9.11.lemma20.003	KS.9.11.lemma20.004	KS.9.11.lemma20.005	KS.9.11.lemma20.006	KS.9.11.lemma20.007	KS.9.11.lemma20.008	KS.9.11.lemma20.009	KS.9.11.lemma20.010	KS.9.11.lemma20.011	KS.9.11.lemma20.012	KS.9.11.lemma20.013	KS.9.11.lemma20.014	KS.9.11.lemma20.015	KS.9.11.lemma20.016	KS.9.11.lemma20.017	KS.9.11.lemma20.018	KS.9.11.lemma20.019	KS.9.11.lemma20.020	KS.9.11.lemma20.021	KS.9.11.lemma20.022	KS.9.11.lemma20.023	KS.9.11.lemma20.024	KS.9.11.lemma20.025	KS.9.11.lemma20.026	KS.9.11.lemma20.027	KS.9.11.lemma20.028	KS.9.11.lemma20.029	KS.9.11.lemma20.030	KS.9.11.lemma20.031	KS.9.11.lemma20.032	KS.9.11.lemma20.033	KS.9.11.lemma20.034	KS.9.11.lemma20.035	KS.9.11.lemma20.036	KS.9.11.lemma20.037	KS.9.11.lemma20.038	KS.9.11.lemma20.039	KS.9.11.lemma20.040	KS.9.11.lemma20.041	KS.9.11.lemma20.042	KS.9.11.lemma20.043	KS.9.11.lemma20.044	KS.9.11.lemma20.045	KS.9.11.lemma20.046	KS.9.11.lemma20.047	KS.9.11.lemma20.048	KS.9.11.lemma20.049	KS.9.11.lemma20.050	KS.9.11.lemma20.051	KS.9.11.lemma20.052	KS.9.11.lemma20.053	KS.9.11.lemma20.054	KS.9.11.lemma20.055	KS.9.11.lemma20.056	KS.9.11.lemma20.057	KS.9.11.lemma20.058	KS.9.11.lemma20.059	KS.9.11.lemma20.060	KS.9.11.lemma20.061	KS.9.11.lemma20.062	KS.9.11.lemma20.063	KS.9.11.lemma20.064	KS.9.11.lemma20.065	KS.9.11.lemma20.066	KS.9.11.lemma20.067	KS.9.11.lemma20.068	KS.9.11.lemma20.069	KS.9.11.lemma20.070	KS.9.11.lemma20.071	KS.9.11.lemma20.072	KS.9.11.lemma20.073	KS.9.11.lemma20.074	KS.9.11.lemma20.075	KS.9.11.lemma20.076	KS.9.11.lemma20.077	KS.9.11.lemma20.078	KS.9.11.lemma20.079	KS.9.11.lemma20.080	KS.9.11.lemma20.081	KS.9.11.lemma20.082	KS.9.11.lemma20.083	KS.9.11.lemma20.084	KS.9.11.lemma20.085	KS.9.11.lemma20.086	KS.9.11.lemma20.087	KS.9.11.lemma20.088	KS.9.11.lemma20.089	KS.9.11.lemma20.090
MS.1.9.lemma20.064	0.8810178	0.89708054	0.87173516	0.8718271	0.8884026	0.8533361	0.88641644	0.7821913	0.89438677	0.8976686	0.89002645	0.8831606	0.87997234	0.896795	0.87682176	0.8832119	0.8832568	0.90544355	0.9017023	0.9043772	0.88537574	0.86544836	0.87276566	0.88972366	0.883402	0.86606437	0.81154895	0.8853102	0.8500091	0.9038383	0.9077833	0.86639535	0.8988149	0.89193356	0.86893624	0.8943371	0.88561755	0.90398383	0.8830375	0.8868106	0.8911705	0.88097066	0.89110464	0.9223637	0.87963957	0.88483906	0.92325133	0.8789494	0.89785105	0.90265393	0.9154695	0.89676106	0.9039582	0.911619	0.8512494	0.90103495	0.9152681	0.9121969	0.9190274	0.863335	0.9261354	0.92181647	0.8848314	0.90639454	0.83107007	0.8860421	0.89524746	0.8491165	0.88473976	0.8663971	0.90150267	0.88972706	0.89480406	0.8920795	0.891005	0.86576176	0.88775504	0.8780153	0.8863632	0.89065385	0.90300226	0.8800273	0.7798106	0.89635533	0.88535213	0.8839022	0.9051907	0.8900905	0.9029796	0.8914659	0.8593
MS.1.9.lemma20.065	0.9493716	0.9613459	0.9110031	0.88681847	0.90882057	0.8896495	0.92175287	0.7381954	0.9629035	0.9134594	0.95728487	0.8779897	0.9505621	0.9278827	0.927349	0.92348886	0.93549204	0.88705283	0.9332508	0.9335841	0.9359881	0.94794816	0.94350946	0.9247911	0.93841016	0.88336325	0.7566315	0.9471406	0.8789597	0.9222852	0.8863277	0.94756997	0.9462891	0.95249677	0.9233075	0.95951474	0.8996166	0.9217158	0.92956537	0.96416265	0.9277203	0.9555464	0.8813813	0.89580774	0.90266305	0.9546098	0.9529127	0.93313986	0.928799	0.9588082	0.9432531	0.9160759	0.9104456	0.95114404	0.82699907	0.91909915	0.93415046	0.9338762	0.96055806	0.7932128	0.96150136	0.9525864	0.8610919	0.9554625	0.7673015	0.9667485	0.92396593	0.91865027	0.9400263	0.8961904	0.94423985	0.95140815	0.93278575	0.90607536	0.9553226	0.89812756	0.94338685	0.93311346	0.93473005	0.8858882	0.93276143	0.9570553	0.6847273	0.9480282	0.93961126	0.84894234	0.95314556	0.9738593	0.94520366	0.9234296	0.95336926
MS.1.9.lemma20.066	0.7620404	0.80738133	0.817073	0.7955102	0.8206643	0.81818897	0.7707399	0.7726698	0.8072481	0.83232963	0.7818029	0.8281259	0.7810818	0.7701217	0.7404414	0.8077171	0.7800008	0.7958422	0.76694006	0.78659016	0.7523101	0.74316394	0.7573253	0.763909	0.752107	0.8140327	0.77387327	0.7678387	0.7759391	0.82838404	0.86783206	0.75977725	0.7945317	0.75266397	0.8039985	0.79040444	0.7877203	0.755734	0.7766746	0.7814934	0.75633395	0.763294	0.8269239	0.82953846	0.7488389	0.77529323	0.82025415	0.76053846	0.81147283	0.79781985	0.7935115	0.8434288	0.8109502	0.81265527	0.8569578	0.8297786	0.8437115	0.81353974	0.7834572	0.77954626	0.79164994	0.8322471	0.8354067	0.78604484	0.8417428	0.7765125	0.81041735	0.7533747	0.7742181	0.78665406	0.7929323	0.7906655	0.76957357	0.8004144	0.77784014	0.800293	0.7957291	0.8144666	0.813454	0.81529486	0.8320589	0.77731943	0.7787173	0.7825769	0.76131725	0.82723147	0.78919053	0.79072475	0.7951854	0.835238	0.7515029
MS.1.9.lemma20.067	0.9396272	0.9370285	0.93612	0.90948445	0.9201448	0.909935	0.8913628	0.749578	0.9324773	0.8851781	0.93825626	0.8545003	0.9405975	0.9125961	0.9266352	0.9195026	0.9325529	0.8752068	0.9263756	0.9156298	0.9273516	0.9237102	0.9344882	0.9088072	0.92897725	0.86482966	0.74835074	0.9386737	0.9214599	0.90958655	0.8611527	0.9260999	0.91093016	0.93557036	0.92915446	0.93802774	0.9221047	0.91242874	0.9319365	0.9410753	0.9283753	0.9413264	0.8688365	0.87484443	0.8759333	0.9494053	0.939725	0.94372714	0.92824227	0.94363344	0.9217854	0.91139275	0.8957391	0.94525623	0.8252559	0.90366817	0.90606236	0.9213104	0.9320898	0.78996944	0.94178337	0.9248807	0.8707251	0.9446353	0.75250345	0.940887	0.9357101	0.8922261	0.93308514	0.93019485	0.94389015	0.9504282	0.93165916	0.91799194	0.93361187	0.9066593	0.9215777	0.9166633	0.91715986	0.8501411	0.9203503	0.9447645	0.6758956	0.9362869	0.92651564	0.8576874	0.936475	0.9432663	0.914876	0.9197015	0.93365765
MS.1.9.lemma20.068	0.9053228	0.89734447	0.87209094	0.8706848	0.8600742	0.8637171	0.8818832	0.7291517	0.9207618	0.9109606	0.9214899	0.86604786	0.89758635	0.9034919	0.8725911	0.89220256	0.8733291	0.901281	0.8942348	0.91313535	0.8815141	0.8912407	0.87881356	0.91450715	0.891333	0.87078416	0.79718107	0.8847075	0.8468237	0.9078887	0.89516383	0.9055576	0.90832245	0.88755244	0.9081626	0.9225025	0.8655119	0.87968934	0.87850094	0.88932	0.8705862	0.8935129	0.8885755	0.92960596	0.90138656	0.9104308	0.92102486	0.8750878	0.8859246	0.929968	0.9193002	0.8998081	0.89745784	0.9364702	0.8337756	0.9007586	0.9344235	0.92489433	0.9329479	0.81810963	0.9054223	0.9286991	0.8891232	0.9188781	0.8184391	0.90509635	0.87627846	0.8705547	0.9022098	0.85287905	0.9051925	0.9039638	0.9049458	0.8671017	0.91339767	0.85281765	0.9202084	0.8956582	0.8967289	0.89858866	0.89650697	0.9044672	0.7389501	0.91977936	0.90690327	0.86409867	0.9163554	0.9063802	0.91048247	0.9005219	0.8773043
MS.1.9.lemma20.069	0.849723	0.8593308	0.86206764	0.8679	0.85314953	0.8267019	0.89029694	0.76352	0.85054547	0.8965249	0.8531282	0.896183	0.8472645	0.91387886	0.89750415	0.89947784	0.9030309	0.9034438	0.9133173	0.88890934	0.89294034	0.86045074	0.88339585	0.9059284	0.9031038	0.8363307	0.81166846	0.88191515	0.8699515	0.9009221	0.8476739	0.83938384	0.90338147	0.87702245	0.7958083	0.839973	0.8707502	0.8876146	0.86397004	0.87272656	0.881103	0.8596492	0.84779686	0.8390131	0.8697743	0.8562989	0.87724876	0.8676625	0.87837505	0.859431	0.86005795	0.84063566	0.86312157	0.8649105	0.8052174	0.885727	0.8560245	0.8587276	0.87241805	0.8222327	0.9041536	0.9018048	0.91495085	0.8924237	0.79291546	0.8851817	0.88613814	0.86157453	0.88476056	0.8495054	0.8758992	0.87159383	0.87202966	0.8852279	0.88652086	0.85845006	0.87653226	0.84365296	0.8624058	0.89199674	0.85014665	0.8718336	0.77279985	0.86528903	0.85165477	0.87100124	0.8621111	0.87318426	0.91221523	0.8611467	0.86716264
MS.1.9.lemma20.070	0.91322887	0.9249742	0.9019824	0.9020607	0.90329057	0.881794	0.91784716	0.7423276	0.922955	0.91181266	0.9213121	0.8876778	0.9095973	0.92557627	0.92995036	0.9153956	0.930324	0.90100557	0.93689984	0.9236405	0.9301023	0.9104261	0.9232477	0.920787	0.9339744	0.8790093	0.78462684	0.9290079	0.8950927	0.92676544	0.87621814	0.9100657	0.92902005	0.93159705	0.8829596	0.9126755	0.9064266	0.91196537	0.9084127	0.92977256	0.9199676	0.92484844	0.8712923	0.8898578	0.89564794	0.9294628	0.93500495	0.9283062	0.924497	0.92213684	0.9163461	0.896242	0.90160763	0.9254186	0.8254204	0.9135171	0.91213775	0.9217311	0.9303987	0.8313025	0.95246685	0.94012403	0.89512557	0.9586633	0.8015984	0.94205683	0.9220494	0.89450127	0.91439754	0.8879292	0.9278606	0.9272177	0.9161581	0.9198047	0.9287998	0.8942375	0.9250086	0.8992707	0.92230994	0.8956367	0.910192	0.9327956	0.7450139	0.9276106	0.91301763	0.8754914	0.9257963	0.9333588	0.9480517	0.9017361	0.9237671
MS.1.9.lemma20.071	0.9020313	0.91904706	0.9072699	0.89684904	0.90136975	0.90972126	0.91393596	0.76114905	0.9112787	0.9104478	0.91157037	0.8948022	0.9154426	0.90221894	0.89203596	0.90410787	0.90111274	0.8704448	0.8981185	0.90216994	0.89650303	0.89227706	0.89635116	0.894412	0.90130347	0.89547175	0.8033981	0.9165251	0.8839164	0.9325601	0.89133155	0.89595616	0.91779435	0.9146429	0.89528567	0.91191345	0.90129656	0.90758324	0.9098129	0.91730607	0.8953424	0.9063214	0.89537287	0.8765869	0.8688425	0.90367377	0.9274609	0.90354747	0.9107406	0.9216784	0.91110426	0.9050849	0.91032654	0.92464983	0.85824305	0.9246963	0.91063464	0.91506696	0.91298234	0.7845377	0.91760087	0.9124262	0.86623657	0.9303559	0.79324466	0.9086665	0.94990945	0.8771087	0.9120541	0.90210474	0.93494534	0.9080224	0.9127737	0.9044523	0.91902673	0.89591694	0.91583216	0.9127184	0.91641724	0.88218695	0.91413355	0.9097059	0.76773584	0.91956234	0.8959729	0.8865627	0.91400754	0.91127247	0.930196	0.90024626	0.9033645
MS.1.9.lemma20.072	0.97698796	0.949992	0.8910301	0.87069094	0.8941577	0.8884664	0.9200372	0.6775906	0.96652883	0.8966716	0.9728601	0.84378165	0.9650416	0.93161356	0.92285264	0.9061229	0.91323316	0.86566174	0.91568357	0.9414152	0.9326547	0.9577426	0.934245	0.94098556	0.94060296	0.87556	0.71825755	0.9579121	0.8680136	0.92891604	0.8576014	0.9678469	0.9428258	0.9603942	0.9098531	0.9638625	0.88607943	0.9181221	0.9416566	0.9647483	0.9354281	0.95658946	0.8608612	0.88020426	0.93505526	0.96259284	0.9368764	0.9349765	0.9204605	0.96134657	0.9397943	0.8859336	0.90893584	0.9400332	0.7573135	0.904851	0.9107927	0.931751	0.95059454	0.73627245	0.9403327	0.9411982	0.7982483	0.9596207	0.6920587	0.96008396	0.91361696	0.9432345	0.9447627	0.88028556	0.957162	0.9603245	0.95468146	0.8990805	0.9702102	0.88869536	0.9433663	0.91702414	0.91742235	0.878942	0.91200817	0.9575049	0.6124929	0.9504324	0.963801	0.83013433	0.9545107	0.96661496	0.9375434	0.9042691	0.94891226
MS.1.9.lemma20.073	0.9516108	0.93734705	0.9035653	0.8969106	0.90509975	0.89372265	0.9299263	0.7245515	0.94467115	0.9041983	0.945143	0.87544733	0.9413943	0.9313421	0.92040193	0.909056	0.9163343	0.8768898	0.9184546	0.9281624	0.92483634	0.93933654	0.9289307	0.9351442	0.93358904	0.8737031	0.7615449	0.9467653	0.8973242	0.94139314	0.86460584	0.94087374	0.94028497	0.9480349	0.8914108	0.93374145	0.8863658	0.92266196	0.9348772	0.9400255	0.93534863	0.94152474	0.8633462	0.8807771	0.9356996	0.94270796	0.931749	0.9329636	0.93453413	0.94577	0.92757595	0.89023817	0.9188717	0.9323019	0.78958344	0.9191136	0.9071348	0.9249145	0.937552	0.7583271	0.9351083	0.9449233	0.84141564	0.95217335	0.72207093	0.9478166	0.9208527	0.9377284	0.93431306	0.8893751	0.9531162	0.9600284	0.94732153	0.90815794	0.95722306	0.89252126	0.93384486	0.9069598	0.9100317	0.8938178	0.90889215	0.94639134	0.65792215	0.9369576	0.94599307	0.862842	0.93786615	0.9481848	0.93521726	0.9023012	0.9392299
MS.1.9.lemma20.074	0.919602	0.92721736	0.9133272	0.87653816	0.9169903	0.8835608	0.90255684	0.7458969	0.9257802	0.8787366	0.9184377	0.852775	0.9196065	0.9004182	0.90979266	0.9038907	0.9275372	0.8529339	0.9082405	0.9106207	0.92613363	0.90624917	0.9213555	0.9044844	0.92296654	0.87641466	0.76453316	0.93160146	0.889919	0.9132079	0.8547243	0.908423	0.91143745	0.93101573	0.8716208	0.9163925	0.8883337	0.92295533	0.93584013	0.93303806	0.9284017	0.9205804	0.86080444	0.8642498	0.89129215	0.92747355	0.928858	0.91348094	0.9315224	0.9169197	0.9079133	0.9050205	0.9037113	0.92133427	0.822106	0.91963553	0.890424	0.9143568	0.91742134	0.7675105	0.92593247	0.9278577	0.84289575	0.91733545	0.7438238	0.9276711	0.9140497	0.9203334	0.91974974	0.8914349	0.92724824	0.95535606	0.9284061	0.903751	0.92313534	0.89349145	0.8879329	0.890208	0.8834149	0.84109336	0.8979812	0.9208839	0.67371315	0.90005124	0.91190094	0.8633953	0.91526365	0.9327313	0.90733373	0.89206934	0.9192554
MS.1.9.lemma20.075	0.9458095	0.9424739	0.9197006	0.8953297	0.9050254	0.8799091	0.9157692	0.7262722	0.94557714	0.8973342	0.9494035	0.8633388	0.9428181	0.9198745	0.92346907	0.91973245	0.9336747	0.8852041	0.9313924	0.93412477	0.9356905	0.9335199	0.93142587	0.92942405	0.9369739	0.86601055	0.74868166	0.9452817	0.8851466	0.92303234	0.854457	0.94158	0.9304643	0.9434514	0.91299534	0.9537854	0.91240597	0.930254	0.9248692	0.9504118	0.9331734	0.9371636	0.86413455	0.8843266	0.9051784	0.95152605	0.94507694	0.94650346	0.913998	0.9419497	0.93133813	0.9115293	0.8996899	0.9502685	0.8217454	0.9151716	0.9087734	0.9325972	0.9485485	0.7994331	0.949587	0.94435453	0.85912	0.95972294	0.7527075	0.95301586	0.925928	0.9069236	0.95963055	0.920893	0.9452859	0.9488634	0.9450298	0.92834103	0.9610146	0.9131201	0.9321692	0.9158017	0.92271525	0.87564623	0.9257279	0.9439103	0.696035	0.9475295	0.9447041	0.84682316	0.9565024	0.95204926	0.9370781	0.9216189	0.9458401
MS.1.9.lemma20.076	0.95113766	0.9550632	0.90745425	0.88337505	0.90149975	0.8862294	0.9189932	0.7312106	0.93914855	0.89929146	0.9416363	0.862808	0.95596796	0.9169917	0.92723393	0.91482806	0.9325316	0.86074996	0.9223619	0.919026	0.9366377	0.9502913	0.95049953	0.9289919	0.9438784	0.86105883	0.74392104	0.95327526	0.8850635	0.9196041	0.8531271	0.93911606	0.9387653	0.955354	0.89626354	0.94012505	0.9075991	0.92682207	0.951077	0.96190596	0.94815886	0.9611222	0.88284254	0.8523079	0.8962866	0.94472456	0.9439241	0.9499605	0.922961	0.9404774	0.92240083	0.8969221	0.8938161	0.92427826	0.79741496	0.9086362	0.8971483	0.91278464	0.9309136	0.7528776	0.95208776	0.9418185	0.8295107	0.9437604	0.70632744	0.9576574	0.93368876	0.9185662	0.95535374	0.917079	0.94427437	0.94728655	0.94794804	0.9196205	0.9571652	0.91881514	0.9231812	0.92098916	0.921505	0.85725087	0.9175426	0.9497236	0.65911674	0.93420744	0.9333165	0.8327699	0.93813443	0.9580898	0.9368366	0.90548646	0.9579536
MS.1.9.lemma20.077	0.9287564	0.9372257	0.92903626	0.9067058	0.9015497	0.89390945	0.91129893	0.7525838	0.92770284	0.9182304	0.93302095	0.88733625	0.94358104	0.9250436	0.9314462	0.9240011	0.9309288	0.88037765	0.92797756	0.92490554	0.93191344	0.9354438	0.9447423	0.92191744	0.9344363	0.8776681	0.7933171	0.92984843	0.9012795	0.91565883	0.8581245	0.91231513	0.9377911	0.93399405	0.9237785	0.9291682	0.91981924	0.9163376	0.94464433	0.9325218	0.920585	0.947271	0.8956604	0.8596431	0.8763178	0.928536	0.9398143	0.9373373	0.9107049	0.94285446	0.91114765	0.91001	0.8938396	0.94081616	0.8324084	0.91245294	0.90048194	0.9117312	0.92191803	0.7776878	0.9420399	0.92508316	0.8571637	0.9400845	0.7561047	0.9372284	0.9428778	0.90174997	0.93627906	0.94900256	0.94353354	0.9426608	0.9285302	0.92044806	0.9433464	0.92485857	0.939128	0.93853474	0.92663264	0.8756337	0.9278967	0.94408894	0.726423	0.93185145	0.91803145	0.86850476	0.9252631	0.9361594	0.9303802	0.92620355	0.934292
MS.1.9.lemma20.078	0.96624124	0.9511147	0.9114455	0.9155506	0.9076543	0.912912	0.91931486	0.6981014	0.95915866	0.9074867	0.96772707	0.8543671	0.96379983	0.9168001	0.9031152	0.9191376	0.9041057	0.86595476	0.9044397	0.9340313	0.9151211	0.9560793	0.9256518	0.9402975	0.9263936	0.8620333	0.7239175	0.9619198	0.90303874	0.9318432	0.849824	0.9641457	0.9416152	0.94653314	0.92192024	0.9614998	0.88987774	0.9210892	0.9450203	0.9522683	0.92140275	0.9592688	0.86637276	0.8659697	0.92552596	0.96343094	0.9330963	0.9398434	0.91763544	0.96505153	0.93381226	0.9098588	0.90803254	0.95142007	0.79924226	0.9130213	0.9104704	0.92744017	0.94530725	0.7388575	0.92658645	0.9412936	0.82608515	0.95742136	0.7056248	0.95509017	0.9117761	0.9367015	0.93615985	0.90309024	0.97761345	0.96391225	0.96801233	0.9057298	0.9688335	0.8994928	0.9500665	0.92532754	0.92811215	0.88258886	0.9202592	0.95761204	0.6380478	0.9548611	0.9578543	0.8303762	0.9518768	0.96071887	0.9257069	0.9227544	0.95220494
MS.1.9.lemma20.079	0.9210004	0.9293984	0.8977307	0.86231136	0.9127164	0.88206387	0.90118384	0.75603163	0.9200975	0.86715174	0.909345	0.84458315	0.9228834	0.90183085	0.9134155	0.88754994	0.92004603	0.8417945	0.9032251	0.9005394	0.92489195	0.9093903	0.92594385	0.89653385	0.9221045	0.8676121	0.75761914	0.9300831	0.879058	0.9103677	0.84840345	0.910416	0.9042341	0.93691593	0.8517465	0.90403396	0.880366	0.91903996	0.9397379	0.9370133	0.93889946	0.9279027	0.8630595	0.8611939	0.89123845	0.9156298	0.9338418	0.9106546	0.931784	0.91397005	0.91123646	0.890723	0.9023463	0.8970842	0.79840696	0.90065295	0.8869123	0.90792316	0.9080661	0.7368331	0.9240462	0.92908776	0.8144063	0.9158443	0.71360034	0.9236719	0.9126661	0.91960716	0.90581274	0.8709531	0.9300625	0.95109904	0.92839986	0.8871392	0.91252434	0.8839753	0.8788795	0.88928616	0.87493014	0.83738756	0.8973643	0.9183874	0.6417129	0.8991728	0.9063775	0.8688402	0.9046857	0.9308654	0.9047709	0.8769002	0.9178511
MS.1.9.lemma20.080	0.8834946	0.90347314	0.9159049	0.8877702	0.90949917	0.88362855	0.8824097	0.7782606	0.9043318	0.8815379	0.8920333	0.8655437	0.89620787	0.88842547	0.8947685	0.9049432	0.9192767	0.86424077	0.8997355	0.89779794	0.90818954	0.8770648	0.9068303	0.8805365	0.9022441	0.8794133	0.79702216	0.9018985	0.87765545	0.90752923	0.8797531	0.8731134	0.89693946	0.9025655	0.880939	0.8837545	0.90127826	0.89741474	0.9043066	0.9003821	0.9002085	0.8960713	0.8808961	0.87497485	0.8643791	0.8967938	0.9326573	0.8974248	0.91579	0.9052621	0.8942063	0.91935724	0.89818245	0.9138694	0.86860144	0.9183313	0.9009758	0.9084743	0.8896069	0.7888197	0.9163986	0.91838944	0.8685316	0.8956044	0.79817796	0.8926854	0.902153	0.8725221	0.881671	0.90037	0.9082626	0.94840264	0.894273	0.8983711	0.8924722	0.888843	0.89296365	0.9051008	0.8852406	0.8551544	0.8969991	0.90316033	0.74147075	0.88411987	0.8751255	0.8856814	0.8927506	0.9055736	0.88394344	0.90121305	0.8854027
MS.1.9.lemma20.081	0.96663773	0.9567104	0.91991615	0.910122	0.9068991	0.8965982	0.9248433	0.7268566	0.95711386	0.9100219	0.95951635	0.8699696	0.96420896	0.93588924	0.93318284	0.92803025	0.9300653	0.8829991	0.92799306	0.94005275	0.93742526	0.95407987	0.94169223	0.9457536	0.9426228	0.8808518	0.76171416	0.9583614	0.896948	0.93137145	0.8581406	0.9542853	0.9423958	0.9562892	0.91834337	0.9588413	0.90568197	0.9400691	0.9535708	0.9615848	0.9318769	0.96653605	0.89732134	0.8751021	0.9181603	0.95611304	0.9476566	0.9436998	0.9203547	0.963853	0.9361417	0.91504616	0.9094094	0.95152396	0.81364805	0.9166628	0.91327417	0.9237719	0.9476522	0.76691055	0.94906557	0.94994426	0.84018207	0.9608872	0.7333967	0.9591086	0.9313097	0.925256	0.95089793	0.91723394	0.96633166	0.9623265	0.9748415	0.91907406	0.9672944	0.92006445	0.9411436	0.9332749	0.92686087	0.8824598	0.92669815	0.96231973	0.6919858	0.9517702	0.9507757	0.8455555	0.95375	0.9600322	0.94595015	0.9271578	0.95535016
MS.1.9.lemma20.082	0.9064399	0.9246565	0.9129174	0.90759635	0.8988807	0.90352607	0.8930383	0.7248279	0.9161969	0.8988995	0.9200134	0.8657767	0.92581034	0.8982274	0.8883333	0.9042943	0.8917281	0.86514574	0.88827586	0.9040983	0.89376295	0.91258895	0.9056456	0.9058401	0.9010187	0.84187806	0.751047	0.9202988	0.8931554	0.90011245	0.84885436	0.8952015	0.91336924	0.912768	0.9059526	0.92251223	0.91485405	0.90987283	0.9198675	0.9214783	0.9021444	0.93138134	0.8825644	0.8488203	0.8588048	0.91680104	0.92653155	0.9078475	0.90075713	0.92776984	0.9015075	0.9144687	0.88150114	0.936944	0.84527475	0.9004252	0.8940695	0.8982024	0.9124485	0.7763059	0.91967595	0.9064611	0.8529725	0.9174512	0.74707496	0.91667426	0.9097418	0.8655631	0.9124444	0.92168486	0.9269529	0.9267366	0.9231994	0.90519685	0.92891926	0.9053229	0.91955656	0.9179416	0.910982	0.8538783	0.9155394	0.93209136	0.7341599	0.9177913	0.90106994	0.84925115	0.91717005	0.9214878	0.9067538	0.9153172	0.9140845
MS.1.9.lemma20.083	0.9410415	0.94197434	0.889155	0.8608017	0.88382673	0.8603046	0.9271803	0.75543624	0.9299017	0.89506423	0.9190394	0.8623383	0.92500794	0.9248373	0.92571187	0.90674376	0.9284334	0.88054115	0.9255584	0.9203886	0.9335268	0.9291179	0.93212247	0.9225602	0.9306418	0.87743247	0.75924194	0.93950343	0.8711156	0.9299698	0.8680446	0.9146131	0.93688154	0.94787145	0.8693573	0.9228581	0.89225477	0.9347365	0.92049664	0.94105726	0.93646485	0.94032824	0.8989642	0.88440007	0.92462695	0.9343388	0.9275838	0.9200661	0.92416906	0.9304161	0.9278475	0.87345535	0.8993351	0.9167672	0.78417075	0.9034207	0.90000486	0.8983799	0.9189391	0.785354	0.9446361	0.9316087	0.83244544	0.9224074	0.72687864	0.93356675	0.909553	0.91335046	0.9248102	0.8713234	0.9306747	0.9371477	0.92924213	0.9022753	0.93376553	0.8937495	0.909022	0.897605	0.90144396	0.88379407	0.9033612	0.9355943	0.6716387	0.9110009	0.9183494	0.84239376	0.92740965	0.94250536	0.9209042	0.8868979	0.92409134
